winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
1,213,27,7,18.86,8.53,12,4,15,1,5,3,2392,2041,853,1912,250,638,436,629,414,1251,482,237,123,412,619,12,34,27,6,9.11,2.23,14,2,13,0,10,5,2229,1986,786,1655,274,699,383,533,261,923,420,207,59,353,528
3,273,30,5,19.02,9.02,13,3,17,0,6,3,2785,2435,1020,2146,186,540,559,806,478,1425,523,298,247,494,592,10,18,22,12,12.68,8.34,8,8,13,4,4,5,2408,2235,879,1890,198,573,452,685,417,1200,457,269,176,541,561
3,273,30,5,19.02,9.02,13,3,17,0,6,3,2785,2435,1020,2146,186,540,559,806,478,1425,523,298,247,494,592,1,213,27,7,18.86,8.53,12,4,15,1,5,3,2392,2041,853,1912,250,638,436,629,414,1251,482,237,123,412,619
1,135,32,4,22.47,9.33,16,0,12,1,9,1,2782,2309,1026,2102,208,585,522,742,460,1324,574,281,176,501,625,16,127,20,14,-2.43,-1.8,10,4,9,3,7,8,2423,2406,833,1855,215,626,542,774,404,1118,457,289,61,547,654
9,297,25,8,11.0,5.25,11,3,15,1,7,4,2191,1991,757,1679,236,620,441,620,333,1093,427,163,124,427,658,8,217,23,10,14.05,6.11,10,8,14,2,5,6,2689,2427,934,2039,291,753,530,685,377,1190,567,263,91,504,692
5,319,24,8,17.48,6.51,12,4,16,1,6,5,2250,1899,798,1723,201,563,453,619,326,1045,423,221,88,334,478,12,310,26,6,4.56,-2.01,14,0,13,0,9,4,2385,2164,800,1710,189,576,596,815,345,1078,455,211,24,403,601
13,294,23,10,10.41,2.29,12,6,14,3,6,6,2423,2155,877,1884,217,591,452,619,365,1221,488,242,159,467,565,4,68,24,6,11.0,5.17,14,2,17,1,7,4,2182,2007,738,1638,227,633,479,671,403,1091,452,159,88,397,529
6,175,22,11,14.87,10.15,9,7,14,1,3,7,2389,2233,870,1959,252,699,397,600,437,1301,452,185,144,457,562,11,261,24,7,8.57,2.37,16,2,14,0,8,5,2307,2115,847,1801,191,494,422,603,336,1028,430,245,96,388,600
3,154,27,6,16.28,7.28,14,2,15,1,7,3,2589,2292,901,1871,202,508,585,759,487,1208,533,198,117,438,622,14,113,26,5,5.26,-5.38,13,1,12,0,12,3,2180,1821,759,1643,170,469,492,695,377,1131,489,246,138,426,577
7,122,21,13,12.63,9.81,8,8,11,1,2,9,2376,2280,788,1851,254,727,546,760,387,1234,470,146,175,392,613,10,6,17,12,13.36,9.4,7,9,13,2,1,8,2002,1887,695,1653,183,568,429,602,389,1079,352,187,112,380,527
2,222,28,5,21.49,5.79,13,3,16,0,7,4,2473,1955,893,1766,208,572,479,748,369,1203,589,271,134,484,591,15,306,21,11,-3.33,-6.48,14,4,14,1,7,9,2403,2302,865,1841,225,589,448,616,381,1098,514,239,89,482,566
1,135,32,4,22.47,9.33,16,0,12,1,9,1,2782,2309,1026,2102,208,585,522,742,460,1324,574,281,176,501,625,9,297,25,8,11.0,5.25,11,3,15,1,7,4,2191,1991,757,1679,236,620,441,620,333,1093,427,163,124,427,658
5,319,24,8,17.48,6.51,12,4,16,1,6,5,2250,1899,798,1723,201,563,453,619,326,1045,423,221,88,334,478,13,294,23,10,10.41,2.29,12,6,14,3,6,6,2423,2155,877,1884,217,591,452,619,365,1221,488,242,159,467,565
3,154,27,6,16.28,7.28,14,2,15,1,7,3,2589,2292,901,1871,202,508,585,759,487,1208,533,198,117,438,622,6,175,22,11,14.87,10.15,9,7,14,1,3,7,2389,2233,870,1959,252,699,397,600,437,1301,452,185,144,457,562
2,222,28,5,21.49,5.79,13,3,16,0,7,4,2473,1955,893,1766,208,572,479,748,369,1203,589,271,134,484,591,7,122,21,13,12.63,9.81,8,8,11,1,2,9,2376,2280,788,1851,254,727,546,760,387,1234,470,146,175,392,613
1,135,32,4,22.47,9.33,16,0,12,1,9,1,2782,2309,1026,2102,208,585,522,742,460,1324,574,281,176,501,625,5,319,24,8,17.48,6.51,12,4,16,1,6,5,2250,1899,798,1723,201,563,453,619,326,1045,423,221,88,334,478
3,154,27,6,16.28,7.28,14,2,15,1,7,3,2589,2292,901,1871,202,508,585,759,487,1208,533,198,117,438,622,2,222,28,5,21.49,5.79,13,3,16,0,7,4,2473,1955,893,1766,208,572,479,748,369,1203,589,271,134,484,591
3,154,27,6,16.28,7.28,14,2,15,1,7,3,2589,2292,901,1871,202,508,585,759,487,1208,533,198,117,438,622,1,135,32,4,22.47,9.33,16,0,12,1,9,1,2782,2309,1026,2102,208,585,522,742,460,1324,574,281,176,501,625
1,12,28,4,23.42,8.95,17,1,14,1,11,1,2725,2262,973,2111,228,645,551,777,479,1374,569,274,136,468,559,16,300,21,12,-1.32,-4.85,11,5,11,1,7,8,2275,2111,835,1870,179,520,426,640,425,1295,477,230,102,479,520
9,104,24,9,12.26,3.8,12,2,11,2,9,3,2558,2279,862,1843,239,635,595,822,394,1234,520,218,116,474,619,8,52,17,12,12.9,7.45,9,7,13,3,3,7,1954,1796,667,1653,197,573,423,613,366,1030,357,152,125,307,556
5,208,24,10,17.32,9.43,10,6,14,2,4,5,2692,2424,917,2055,283,735,575,756,378,1303,558,248,189,446,551,12,168,24,8,7.71,0.81,13,3,12,0,9,6,2466,2238,874,1855,246,695,472,681,370,1101,542,283,114,475,649
4,120,25,7,19.82,6.76,11,5,15,0,4,6,2388,1970,859,1793,233,636,437,603,305,1133,575,227,100,418,598,13,314,24,9,7.71,1.4,12,2,16,0,5,7,2430,2194,860,1866,253,695,457,692,411,1186,473,234,120,497,608
11,47,25,7,6.85,1.79,14,4,12,1,9,5,2553,2346,864,1714,224,574,601,789,347,1079,504,237,120,577,658,6,65,29,5,15.33,1.03,15,3,17,0,7,4,2688,2202,974,1956,270,693,470,678,373,1155,575,283,153,461,591
3,76,26,7,19.86,8.38,11,5,15,0,3,6,2677,2298,897,1981,244,672,639,897,431,1206,444,286,178,462,698,14,59,19,14,5.38,4.41,5,9,14,4,3,9,2450,2363,876,1733,137,380,561,805,374,1175,514,179,149,553,682
10,11,20,12,15.01,9.27,11,7,12,3,4,6,2464,2257,886,1838,131,404,561,832,434,1162,506,173,139,437,626,7,161,23,7,13.23,5.27,13,3,14,2,7,4,2232,1993,787,1809,210,610,448,685,448,1203,493,216,152,412,563
2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633,15,296,24,9,4.16,-1.43,12,6,12,2,7,6,2197,1979,799,1727,134,456,465,651,414,1154,471,168,69,406,528
1,12,28,4,23.42,8.95,17,1,14,1,11,1,2725,2262,973,2111,228,645,551,777,479,1374,569,274,136,468,559,9,104,24,9,12.26,3.8,12,2,11,2,9,3,2558,2279,862,1843,239,635,595,822,394,1234,520,218,116,474,619
5,208,24,10,17.32,9.43,10,6,14,2,4,5,2692,2424,917,2055,283,735,575,756,378,1303,558,248,189,446,551,4,120,25,7,19.82,6.76,11,5,15,0,4,6,2388,1970,859,1793,233,636,437,603,305,1133,575,227,100,418,598
3,76,26,7,19.86,8.38,11,5,15,0,3,6,2677,2298,897,1981,244,672,639,897,431,1206,444,286,178,462,698,11,47,25,7,6.85,1.79,14,4,12,1,9,5,2553,2346,864,1714,224,574,601,789,347,1079,504,237,120,577,658
2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633,10,11,20,12,15.01,9.27,11,7,12,3,4,6,2464,2257,886,1838,131,404,561,832,434,1162,506,173,139,437,626
1,12,28,4,23.42,8.95,17,1,14,1,11,1,2725,2262,973,2111,228,645,551,777,479,1374,569,274,136,468,559,5,208,24,10,17.32,9.43,10,6,14,2,4,5,2692,2424,917,2055,283,735,575,756,378,1303,558,248,189,446,551
2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633,3,76,26,7,19.86,8.38,11,5,15,0,3,6,2677,2298,897,1981,244,672,639,897,431,1206,444,286,178,462,698
2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633,1,12,28,4,23.42,8.95,17,1,14,1,11,1,2725,2262,973,2111,228,645,551,777,479,1374,569,274,136,468,559
3,273,30,5,19.02,9.02,13,3,17,0,6,3,2785,2435,1020,2146,186,540,559,806,478,1425,523,298,247,494,592,1,289,26,7,18.91,9.27,13,3,14,0,5,4,2618,2300,916,2055,196,550,590,818,531,1386,478,206,121,431,675
2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633,3,154,27,6,16.28,7.28,14,2,15,1,7,3,2589,2292,901,1871,202,508,585,759,487,1208,533,198,117,438,622
3,273,30,5,19.02,9.02,13,3,17,0,6,3,2785,2435,1020,2146,186,540,559,806,478,1425,523,298,247,494,592,2,133,30,8,25.0,10.53,14,2,15,1,7,2,3141,2541,1182,2393,183,546,594,906,550,1589,653,373,192,562,633
