winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
2,209,29,8,18.87,10.15,14,2,15,0,7,3,2868,2545,1044,2317,190,579,590,878,525,1578,573,232,204,493,597,11,163,22,15,14.89,8.51,9,9,14,4,4,7,2782,2546,973,2094,191,547,645,927,457,1329,574,265,134,455,622
4,142,29,9,20.3,8.91,10,6,15,0,3,7,2845,2412,1002,2183,281,707,560,789,445,1420,482,211,239,406,601,2,209,29,8,18.87,10.15,14,2,15,0,7,3,2868,2545,1044,2317,190,579,590,878,525,1578,573,232,204,493,597
1,235,28,6,20.82,7.85,15,3,17,1,7,2,2514,2073,886,1866,202,512,540,805,484,1359,595,160,111,397,610,16,203,20,14,-0.69,-2.89,11,7,10,5,8,8,2506,2333,881,1950,168,515,576,810,400,1213,492,310,152,506,664
8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718,9,227,27,7,9.03,1.76,14,4,14,2,7,4,2231,1984,803,1828,166,505,459,687,524,1355,485,234,146,424,503
5,138,23,11,14.59,8.41,10,6,16,1,5,5,2477,2249,849,1939,237,631,542,828,490,1280,474,208,154,498,692,12,315,30,4,13.23,0.5,15,1,17,0,11,3,2449,1995,840,1788,206,562,563,764,363,1266,500,162,110,402,591
4,339,25,9,18.77,9.42,13,5,16,0,5,6,2310,1992,798,1808,278,744,436,533,355,1088,442,121,105,258,522,13,22,30,5,13.07,-4.42,19,1,12,0,12,4,2790,2178,944,2045,327,864,575,781,451,1258,575,338,118,480,729
11,109,25,10,13.86,4.01,11,3,14,2,6,4,2684,2307,932,1947,203,548,617,810,398,1314,542,254,132,474,649,6,287,21,12,13.1,10.01,12,6,12,3,5,7,2313,2211,807,1773,143,427,556,783,354,1068,417,266,94,408,626
3,30,32,5,18.65,5.76,14,2,13,1,10,1,3012,2512,1019,2267,312,865,662,865,420,1425,538,298,150,404,647,14,340,21,13,4.35,-1.21,14,4,8,4,8,6,2502,2313,883,1853,197,493,539,778,372,1108,487,227,86,404,654
7,314,23,11,11.7,7.93,13,5,16,2,5,5,2382,2254,830,1824,173,529,549,808,405,1265,493,186,198,502,594,10,174,19,15,13.7,11.67,9,9,12,3,3,8,2338,2263,817,1894,220,620,484,691,407,1256,509,219,167,454,648
2,97,29,8,16.27,7.57,13,3,14,3,8,2,2667,2345,968,2083,233,661,498,744,467,1384,521,221,131,452,545,15,43,18,14,1.22,0.12,8,8,9,4,5,8,2170,2105,742,1636,227,611,459,610,277,1038,457,233,133,456,611
8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718,1,235,28,6,20.82,7.85,15,3,17,1,7,2,2514,2073,886,1866,202,512,540,805,484,1359,595,160,111,397,610
4,339,25,9,18.77,9.42,13,5,16,0,5,6,2310,1992,798,1808,278,744,436,533,355,1088,442,121,105,258,522,5,138,23,11,14.59,8.41,10,6,16,1,5,5,2477,2249,849,1939,237,631,542,828,490,1280,474,208,154,498,692
3,30,32,5,18.65,5.76,14,2,13,1,10,1,3012,2512,1019,2267,312,865,662,865,420,1425,538,298,150,404,647,11,109,25,10,13.86,4.01,11,3,14,2,6,4,2684,2307,932,1947,203,548,617,810,398,1314,542,254,132,474,649
2,97,29,8,16.27,7.57,13,3,14,3,8,2,2667,2345,968,2083,233,661,498,744,467,1384,521,221,131,452,545,7,314,23,11,11.7,7.93,13,5,16,2,5,5,2382,2254,830,1824,173,529,549,808,405,1265,493,186,198,502,594
8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718,4,339,25,9,18.77,9.42,13,5,16,0,5,6,2310,1992,798,1808,278,744,436,533,355,1088,442,121,105,258,522
2,97,29,8,16.27,7.57,13,3,14,3,8,2,2667,2345,968,2083,233,661,498,744,467,1384,521,221,131,452,545,3,30,32,5,18.65,5.76,14,2,13,1,10,1,3012,2512,1019,2267,312,865,662,865,420,1425,538,298,150,404,647
8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718,2,97,29,8,16.27,7.57,13,3,14,3,8,2,2667,2345,968,2083,233,661,498,744,467,1384,521,221,131,452,545
1,139,35,3,24.1,7.62,14,2,16,1,9,1,3084,2458,1114,2193,271,710,585,862,449,1475,674,295,153,507,666,16,27,21,14,-2.48,-3.85,12,4,12,2,4,10,2270,2222,749,1865,265,747,507,695,414,1249,345,189,129,418,635
9,126,20,14,16.72,11.11,9,9,14,2,3,7,2413,2222,894,1910,232,600,393,539,342,1178,568,188,152,434,597,8,194,24,9,14.67,6.0,11,5,11,4,8,3,2363,2077,842,1836,184,558,495,718,368,1151,509,268,124,414,635
12,247,29,8,11.23,2.79,13,3,12,3,10,3,2577,2265,922,2007,287,735,446,649,344,1222,548,220,155,383,587,5,319,23,11,15.1,6.86,9,7,14,3,5,5,2581,2301,848,1853,263,708,622,837,370,1255,454,175,162,441,552
13,188,25,10,2.81,-3.13,13,5,14,1,8,8,2412,2162,851,1874,204,601,506,751,484,1311,424,300,110,525,653,4,156,25,10,18.6,8.2,12,6,19,2,4,6,2623,2259,949,2097,309,854,416,627,434,1272,608,327,175,459,671
11,322,28,12,8.56,3.78,12,6,11,3,8,6,2864,2673,968,2228,339,917,589,824,428,1292,583,328,140,452,735,6,104,21,11,14.61,10.39,10,8,10,4,7,5,2258,2123,809,1703,223,631,417,568,324,1081,481,193,139,433,603
3,242,26,8,19.36,8.69,14,4,16,0,7,5,2466,2103,875,1957,235,645,481,673,380,1207,538,211,141,354,605,14,257,20,14,-0.28,-1.08,11,7,8,3,8,8,2069,2042,713,1782,197,573,446,693,384,1209,383,263,154,511,662
10,96,23,11,13.48,6.45,11,5,12,3,8,5,2348,2109,827,1903,212,634,482,725,422,1332,423,288,203,541,651,7,299,24,9,12.62,5.94,10,6,15,2,5,4,2254,2009,758,1719,181,534,557,799,412,1193,444,215,51,426,602
2,221,27,7,18.17,8.43,14,4,17,0,5,4,2558,2227,843,1832,273,708,599,827,371,1261,563,156,128,364,517,15,2,23,13,2.15,-1.02,9,7,14,2,5,9,2524,2365,892,2073,283,785,457,649,363,1238,520,240,129,432,692
1,139,35,3,24.1,7.62,14,2,16,1,9,1,3084,2458,1114,2193,271,710,585,862,449,1475,674,295,153,507,666,9,126,20,14,16.72,11.11,9,9,14,2,3,7,2413,2222,894,1910,232,600,393,539,342,1178,568,188,152,434,597
12,247,29,8,11.23,2.79,13,3,12,3,10,3,2577,2265,922,2007,287,735,446,649,344,1222,548,220,155,383,587,13,188,25,10,2.81,-3.13,13,5,14,1,8,8,2412,2162,851,1874,204,601,506,751,484,1311,424,300,110,525,653
11,322,28,12,8.56,3.78,12,6,11,3,8,6,2864,2673,968,2228,339,917,589,824,428,1292,583,328,140,452,735,3,242,26,8,19.36,8.69,14,4,16,0,7,5,2466,2103,875,1957,235,645,481,673,380,1207,538,211,141,354,605
10,96,23,11,13.48,6.45,11,5,12,3,8,5,2348,2109,827,1903,212,634,482,725,422,1332,423,288,203,541,651,2,221,27,7,18.17,8.43,14,4,17,0,5,4,2558,2227,843,1832,273,708,599,827,371,1261,563,156,128,364,517
1,139,35,3,24.1,7.62,14,2,16,1,9,1,3084,2458,1114,2193,271,710,585,862,449,1475,674,295,153,507,666,12,247,29,8,11.23,2.79,13,3,12,3,10,3,2577,2265,922,2007,287,735,446,649,344,1222,548,220,155,383,587
11,322,28,12,8.56,3.78,12,6,11,3,8,6,2864,2673,968,2228,339,917,589,824,428,1292,583,328,140,452,735,10,96,23,11,13.48,6.45,11,5,12,3,8,5,2348,2109,827,1903,212,634,482,725,422,1332,423,288,203,541,651
11,322,28,12,8.56,3.78,12,6,11,3,8,6,2864,2673,968,2228,339,917,589,824,428,1292,583,328,140,452,735,1,139,35,3,24.1,7.62,14,2,16,1,9,1,3084,2458,1114,2193,271,710,585,862,449,1475,674,295,153,507,666
1,80,32,5,24.51,8.32,13,3,17,0,6,4,2993,2394,1040,2206,291,778,622,826,446,1399,529,269,162,447,657,16,112,24,9,-5.2,-8.77,11,5,8,3,8,5,2197,2070,746,1843,213,658,492,759,367,1170,387,241,185,412,604
8,175,21,14,14.21,10.68,9,9,14,5,5,5,2328,2187,847,1889,283,804,351,502,289,1115,480,168,69,351,587,9,297,19,15,11.08,8.73,8,8,10,8,5,4,2376,2296,837,1941,175,583,527,770,464,1279,443,250,126,454,662
5,12,30,8,16.54,7.99,14,4,17,0,7,4,2905,2580,969,2064,296,745,671,899,408,1319,536,197,98,484,707,12,170,25,10,6.91,3.14,10,6,17,2,3,6,2524,2392,891,1975,210,639,532,782,421,1246,512,297,183,535,712
4,308,28,8,20.82,7.96,13,3,16,2,7,3,2701,2238,954,2099,201,535,592,905,494,1452,485,207,183,425,616,13,222,25,10,8.28,0.1,17,1,10,1,10,7,2992,2690,1052,2137,287,767,601,834,451,1366,568,216,192,473,644
6,56,26,9,15.41,6.1,11,7,15,3,7,4,2412,2086,848,1939,220,651,496,742,454,1237,497,258,129,401,605,11,184,23,11,14.77,6.5,8,8,17,1,2,7,2748,2435,983,2145,245,669,537,727,425,1197,558,329,171,431,689
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,14,33,25,9,2.39,-3.87,13,1,14,1,10,6,2387,2174,827,1855,234,585,499,633,270,1149,491,160,106,380,612
7,293,26,8,12.35,4.23,14,2,14,0,7,4,2400,2124,868,1943,206,583,458,656,374,1218,511,231,156,368,538,10,232,19,15,11.98,11.45,9,9,13,5,3,8,2144,2126,767,1748,216,638,394,544,337,1068,413,151,82,358,530
2,260,34,3,17.96,6.36,14,2,14,1,11,1,2660,2192,991,2141,223,639,455,653,472,1396,499,227,170,402,542,15,216,21,11,1.39,-2.24,13,3,14,0,6,9,2287,2105,731,1708,254,657,571,742,376,1150,371,191,62,454,609
1,80,32,5,24.51,8.32,13,3,17,0,6,4,2993,2394,1040,2206,291,778,622,826,446,1399,529,269,162,447,657,8,175,21,14,14.21,10.68,9,9,14,5,5,5,2328,2187,847,1889,283,804,351,502,289,1115,480,168,69,351,587
5,12,30,8,16.54,7.99,14,4,17,0,7,4,2905,2580,969,2064,296,745,671,899,408,1319,536,197,98,484,707,4,308,28,8,20.82,7.96,13,3,16,2,7,3,2701,2238,954,2099,201,535,592,905,494,1452,485,207,183,425,616
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,6,56,26,9,15.41,6.1,11,7,15,3,7,4,2412,2086,848,1939,220,651,496,742,454,1237,497,258,129,401,605
2,260,34,3,17.96,6.36,14,2,14,1,11,1,2660,2192,991,2141,223,639,455,653,472,1396,499,227,170,402,542,7,293,26,8,12.35,4.23,14,2,14,0,7,4,2400,2124,868,1943,206,583,458,656,374,1218,511,231,156,368,538
5,12,30,8,16.54,7.99,14,4,17,0,7,4,2905,2580,969,2064,296,745,671,899,408,1319,536,197,98,484,707,1,80,32,5,24.51,8.32,13,3,17,0,6,4,2993,2394,1040,2206,291,778,622,826,446,1399,529,269,162,447,657
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,2,260,34,3,17.96,6.36,14,2,14,1,11,1,2660,2192,991,2141,223,639,455,653,472,1396,499,227,170,402,542
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,5,12,30,8,16.54,7.99,14,4,17,0,7,4,2905,2580,969,2064,296,745,671,899,408,1319,536,197,98,484,707
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,4,142,29,9,20.3,8.91,10,6,15,0,3,7,2845,2412,1002,2183,281,707,560,789,445,1420,482,211,239,406,601
8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718,11,322,28,12,8.56,3.78,12,6,11,3,8,6,2864,2673,968,2228,339,917,589,824,428,1292,583,328,140,452,735
3,66,32,9,17.95,10.44,9,9,13,4,5,5,2967,2659,1053,2429,234,711,627,822,570,1626,534,259,228,466,646,8,35,28,10,11.53,5.02,13,5,12,2,7,6,2707,2437,919,2122,289,822,580,799,431,1337,452,226,61,416,718
