winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
2,12,28,8,26.84,12.56,15,3,13,2,7,5,2926,2386,1015,2131,193,544,703,940,487,1433,585,283,159,546,630,1,117,27,8,23.32,11.38,13,3,13,0,7,4,2725,2307,929,2046,247,678,620,880,479,1400,550,269,146,524,772
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,16,172,21,10,-3.82,-8.85,15,5,10,2,8,7,2180,2024,756,1664,201,570,467,678,300,1055,439,280,105,471,517
9,171,20,13,10.76,9.19,9,7,13,1,3,8,2493,2402,847,2015,279,734,520,742,466,1259,418,258,132,497,679,8,100,16,15,12.67,12.71,9,7,9,4,5,7,2257,2258,845,1820,142,411,425,632,397,1193,471,195,149,485,569
12,289,28,6,9.97,-1.5,13,3,15,0,7,4,2404,1959,852,1755,200,513,500,743,370,1177,511,220,132,486,581,5,205,20,11,15.68,8.17,11,5,14,3,5,4,2206,1973,775,1645,169,443,487,697,355,1090,473,161,160,471,607
4,288,23,9,17.13,12.06,14,4,12,4,8,3,2544,2382,902,1947,190,535,550,829,441,1219,464,249,127,515,670,13,109,26,5,5.11,-5.47,16,2,12,1,11,2,2257,1929,784,1657,167,503,522,807,373,1166,414,237,119,511,547
6,254,24,10,16.53,10.83,11,7,13,3,7,5,2620,2420,898,1955,208,597,616,873,422,1250,514,259,151,512,617,11,207,20,10,10.81,4.7,10,6,15,1,4,7,2129,1936,767,1652,129,395,466,736,364,1139,406,241,115,506,568
3,25,27,5,17.99,5.18,13,3,17,0,6,4,2547,2129,879,1934,230,651,559,788,486,1166,464,326,97,423,652,14,258,25,6,3.01,-3.42,13,3,13,0,9,5,2243,2015,783,1602,197,493,480,673,335,997,462,321,87,470,613
7,122,23,12,14.24,10.7,7,9,12,4,5,6,2593,2469,815,1895,210,573,753,1068,482,1351,474,191,83,520,783,10,63,24,8,12.4,3,14,4,14,0,7,5,2325,2024,788,1782,249,694,500,712,357,1084,490,293,114,426,646
2,131,24,10,20.27,11.06,12,4,11,1,6,6,2713,2400,988,2051,245,708,492,751,464,1311,539,229,151,513,631,15,110,22,8,-0.31,-5.84,10,2,13,1,9,6,2034,1868,640,1437,136,388,618,940,388,1155,385,188,157,512,583
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,9,171,20,13,10.76,9.19,9,7,13,1,3,8,2493,2402,847,2015,279,734,520,742,466,1259,418,258,132,497,679
4,288,23,9,17.13,12.06,14,4,12,4,8,3,2544,2382,902,1947,190,535,550,829,441,1219,464,249,127,515,670,12,289,28,6,9.97,-1.5,13,3,15,0,7,4,2404,1959,852,1755,200,513,500,743,370,1177,511,220,132,486,581
6,254,24,10,16.53,10.83,11,7,13,3,7,5,2620,2420,898,1955,208,597,616,873,422,1250,514,259,151,512,617,3,25,27,5,17.99,5.18,13,3,17,0,6,4,2547,2129,879,1934,230,651,559,788,486,1166,464,326,97,423,652
2,131,24,10,20.27,11.06,12,4,11,1,6,6,2713,2400,988,2051,245,708,492,751,464,1311,539,229,151,513,631,7,122,23,12,14.24,10.7,7,9,12,4,5,6,2593,2469,815,1895,210,573,753,1068,482,1351,474,191,83,520,783
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,4,288,23,9,17.13,12.06,14,4,12,4,8,3,2544,2382,902,1947,190,535,550,829,441,1219,464,249,127,515,670
6,254,24,10,16.53,10.83,11,7,13,3,7,5,2620,2420,898,1955,208,597,616,873,422,1250,514,259,151,512,617,2,131,24,10,20.27,11.06,12,4,11,1,6,6,2713,2400,988,2051,245,708,492,751,464,1311,539,229,151,513,631
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,6,254,24,10,16.53,10.83,11,7,13,3,7,5,2620,2420,898,1955,208,597,616,873,422,1250,514,259,151,512,617
1,161,28,5,25.12,9.54,13,3,17,0,7,3,2553,2039,957,1957,146,453,493,686,514,1404,579,210,133,451,611,16,5,22,9,-8.86,-13.61,15,3,11,2,8,5,2135,1980,756,1713,165,506,458,696,386,1175,410,260,93,510,502
9,92,26,7,15.66,5.14,13,3,17,1,6,4,2689,2342,954,2030,241,678,540,793,389,1240,592,330,209,551,626,8,39,20,11,14.76,9.08,11,7,14,3,5,7,2304,2128,813,1699,176,503,502,732,281,998,508,225,66,424,570
12,101,26,7,12.57,0.32,13,1,13,1,9,5,2720,2271,915,1793,245,606,645,947,369,1265,537,191,135,472,619,5,298,20,9,18.93,8.72,9,7,15,1,5,7,2464,2168,852,1872,204,553,556,755,437,1131,420,221,98,399,590
13,118,22,12,6.95,2.5,10,8,12,2,5,8,2479,2305,861,1872,213,594,544,772,334,1069,521,237,100,402,576,4,208,26,7,15.54,5.48,12,4,13,1,5,5,2454,2122,859,1924,242,636,494,668,420,1184,444,281,91,420,706
11,268,24,13,16.2,9.77,12,4,12,5,8,6,2604,2366,926,2168,281,815,471,673,494,1322,416,270,138,307,585,6,282,25,9,14.25,8.89,12,4,16,1,6,5,2396,2211,819,1990,215,626,543,835,483,1346,414,268,191,502,771
3,90,24,7,21.32,7.51,12,4,14,2,8,3,2509,2081,849,1764,256,668,555,761,319,1145,538,271,114,451,589,14,307,24,7,8.67,-1.65,14,2,13,2,9,4,2303,1889,812,1789,213,605,466,674,441,1240,452,246,155,453,588
7,214,21,12,12.42,10.54,7,9,10,4,5,6,2535,2473,835,1962,278,757,587,768,349,1069,481,279,117,407,657,10,222,21,10,13.74,5.44,11,5,13,3,8,3,2359,2049,806,1809,249,622,498,693,391,1129,506,286,172,467,644
2,195,26,7,19.95,11.77,13,3,12,2,8,3,2611,2341,945,1972,189,519,532,794,411,1363,576,244,184,518,576,15,221,16,11,-2.53,-1.88,11,3,9,1,6,7,1562,1569,540,1203,218,619,264,363,174,692,383,180,61,340,456
1,161,28,5,25.12,9.54,13,3,17,0,7,3,2553,2039,957,1957,146,453,493,686,514,1404,579,210,133,451,611,9,92,26,7,15.66,5.14,13,3,17,1,6,4,2689,2342,954,2030,241,678,540,793,389,1240,592,330,209,551,626
12,101,26,7,12.57,0.32,13,1,13,1,9,5,2720,2271,915,1793,245,606,645,947,369,1265,537,191,135,472,619,13,118,22,12,6.95,2.5,10,8,12,2,5,8,2479,2305,861,1872,213,594,544,772,334,1069,521,237,100,402,576
11,268,24,13,16.2,9.77,12,4,12,5,8,6,2604,2366,926,2168,281,815,471,673,494,1322,416,270,138,307,585,3,90,24,7,21.32,7.51,12,4,14,2,8,3,2509,2081,849,1764,256,668,555,761,319,1145,538,271,114,451,589
7,214,21,12,12.42,10.54,7,9,10,4,5,6,2535,2473,835,1962,278,757,587,768,349,1069,481,279,117,407,657,2,195,26,7,19.95,11.77,13,3,12,2,8,3,2611,2341,945,1972,189,519,532,794,411,1363,576,244,184,518,576
1,161,28,5,25.12,9.54,13,3,17,0,7,3,2553,2039,957,1957,146,453,493,686,514,1404,579,210,133,451,611,12,101,26,7,12.57,0.32,13,1,13,1,9,5,2720,2271,915,1793,245,606,645,947,369,1265,537,191,135,472,619
11,268,24,13,16.2,9.77,12,4,12,5,8,6,2604,2366,926,2168,281,815,471,673,494,1322,416,270,138,307,585,7,214,21,12,12.42,10.54,7,9,10,4,5,6,2535,2473,835,1962,278,757,587,768,349,1069,481,279,117,407,657
1,161,28,5,25.12,9.54,13,3,17,0,7,3,2553,2039,957,1957,146,453,493,686,514,1404,579,210,133,451,611,11,268,24,13,16.2,9.77,12,4,12,5,8,6,2604,2366,926,2168,281,815,471,673,494,1322,416,270,138,307,585
1,263,31,3,25.76,9.86,16,2,13,2,11,0,2829,2226,953,1865,252,587,671,903,365,1244,568,187,108,438,778,16,192,19,12,-5.02,-5.85,10,6,10,1,6,10,2282,2230,773,1741,184,480,552,718,343,1049,414,271,118,475,648
9,235,26,7,12.72,4.45,14,2,13,1,10,5,2625,2352,905,1879,255,716,560,808,368,1241,590,204,128,479,652,8,99,17,13,14.51,11.78,8,8,12,3,3,8,2269,2187,776,1822,260,700,457,662,345,1125,488,238,136,474,645
5,50,25,10,16.19,7.84,11,5,11,3,7,5,2586,2294,921,2076,214,600,530,760,464,1216,451,194,118,380,666,12,29,24,9,10.94,3.47,10,4,15,0,4,6,2324,2069,744,1620,185,485,651,835,292,988,414,203,108,433,491
13,130,24,10,8.69,1.44,13,5,10,2,7,5,2390,2117,823,1917,180,516,564,739,403,1103,429,233,105,346,671,4,118,22,12,6.95,2.5,10,8,12,2,5,8,2479,2305,861,1872,213,594,544,772,334,1069,521,237,100,402,576
11,98,29,5,5.25,-3.72,16,2,16,0,10,4,2701,2337,929,2068,276,780,567,808,441,1171,449,351,129,435,617,6,312,18,11,14.9,12.08,9,7,13,2,5,7,1723,1641,575,1349,174,477,399,568,233,869,358,172,68,337,520
3,154,25,11,23.82,10.99,10,6,11,3,6,4,3067,2605,1120,2313,205,540,622,894,543,1478,692,322,213,523,713,14,94,18,12,5.12,-0.35,11,5,10,1,6,9,2127,1963,784,1705,142,439,417,633,357,1018,411,252,129,429,544
10,96,25,8,12.07,1.58,10,6,13,3,7,3,2574,2228,924,2115,186,561,540,817,607,1481,547,324,198,550,694,7,16,20,11,16.61,6.16,10,6,16,2,3,7,2476,2152,881,1990,273,741,441,639,410,1100,476,365,124,451,654
15,104,25,7,-3.67,-10.6,14,4,10,1,11,5,2471,2246,850,1846,200,575,571,835,434,1243,449,218,185,489,596,2,121,25,6,15.9,4.87,13,3,16,0,6,4,2451,2115,823,1735,182,436,623,856,375,1228,429,190,102,467,636
1,263,31,3,25.76,9.86,16,2,13,2,11,0,2829,2226,953,1865,252,587,671,903,365,1244,568,187,108,438,778,9,235,26,7,12.72,4.45,14,2,13,1,10,5,2625,2352,905,1879,255,716,560,808,368,1241,590,204,128,479,652
5,50,25,10,16.19,7.84,11,5,11,3,7,5,2586,2294,921,2076,214,600,530,760,464,1216,451,194,118,380,666,13,130,24,10,8.69,1.44,13,5,10,2,7,5,2390,2117,823,1917,180,516,564,739,403,1103,429,233,105,346,671
3,154,25,11,23.82,10.99,10,6,11,3,6,4,3067,2605,1120,2313,205,540,622,894,543,1478,692,322,213,523,713,11,98,29,5,5.25,-3.72,16,2,16,0,10,4,2701,2337,929,2068,276,780,567,808,441,1171,449,351,129,435,617
10,96,25,8,12.07,1.58,10,6,13,3,7,3,2574,2228,924,2115,186,561,540,817,607,1481,547,324,198,550,694,15,104,25,7,-3.67,-10.6,14,4,10,1,11,5,2471,2246,850,1846,200,575,571,835,434,1243,449,218,185,489,596
1,263,31,3,25.76,9.86,16,2,13,2,11,0,2829,2226,953,1865,252,587,671,903,365,1244,568,187,108,438,778,5,50,25,10,16.19,7.84,11,5,11,3,7,5,2586,2294,921,2076,214,600,530,760,464,1216,451,194,118,380,666
3,154,25,11,23.82,10.99,10,6,11,3,6,4,3067,2605,1120,2313,205,540,622,894,543,1478,692,322,213,523,713,10,96,25,8,12.07,1.58,10,6,13,3,7,3,2574,2228,924,2115,186,561,540,817,607,1481,547,324,198,550,694
3,154,25,11,23.82,10.99,10,6,11,3,6,4,3067,2605,1120,2313,205,540,622,894,543,1478,692,322,213,523,713,1,263,31,3,25.76,9.86,16,2,13,2,11,0,2829,2226,953,1865,252,587,671,903,365,1244,568,187,108,438,778
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,3,154,25,11,23.82,10.99,10,6,11,3,6,4,3067,2605,1120,2313,205,540,622,894,543,1478,692,322,213,523,713
2,12,28,8,26.84,12.56,15,3,13,2,7,5,2926,2386,1015,2131,193,544,703,940,487,1433,585,283,159,546,630,1,161,28,5,25.12,9.54,13,3,17,0,7,3,2553,2039,957,1957,146,453,493,686,514,1404,579,210,133,451,611
1,74,35,4,32.18,11.98,13,3,13,2,9,1,3538,2750,1217,2530,407,1057,697,1002,538,1505,701,411,196,531,659,2,12,28,8,26.84,12.56,15,3,13,2,7,5,2926,2386,1015,2131,193,544,703,940,487,1433,585,283,159,546,630
