winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
1,156,32,4,23.5,9.38,15,1,15,0,7,2,3060,2552,1083,2248,217,580,677,933,473,1479,714,302,216,495,,2,62.0,27.0,7.0,16.02,7.43,13.0,3.0,13.0,1.0,7.0,3.0,2646.0,2354.0,972.0,2012.0,154.0,391.0,548.0,787.0,464.0,1381.0,494.0,256.0,236.0,545.0,
1,131,33,4,24.38,9.35,16,0,13,0,11,1,3365,2765,1259,2487,224,536,623,867,557,1638,767,357,210,602,,16,112.0,18.0,15.0,-1.62,-5.1,9.0,5.0,9.0,3.0,6.0,8.0,2083.0,1968.0,694.0,1711.0,148.0,439.0,547.0,791.0,420.0,1176.0,438.0,258.0,103.0,470.0,
8,266,20,10,17.03,9.03,12,6,10,3,7,5,2420,2180,822,1823,207,608,569,813,446,1254,480,152,130,409,,9,310.0,28.0,4.0,10.46,-0.28,13.0,1.0,14.0,0.0,10.0,3.0,2491.0,2069.0,876.0,1884.0,279.0,734.0,460.0,658.0,410.0,1229.0,501.0,228.0,106.0,456.0,
12,65,23,9,8.38,1.38,14,4,12,3,7,5,2421,2197,849,1829,230,619,493,675,384,1142,488,261,125,458,,5,92.0,22.0,9.0,22.27,8.37,10.0,6.0,13.0,2.0,6.0,4.0,2495.0,2064.0,892.0,1899.0,232.0,658.0,479.0,687.0,430.0,1203.0,519.0,307.0,141.0,463.0,
4,119,26,9,19.2,9.94,11,5,13,1,5,6,2708,2369,908,1932,254,692,638,862,392,1264,590,258,141,511,,13,244.0,21.0,12.0,7.69,6.02,7.0,7.0,12.0,3.0,6.0,8.0,2455.0,2339.0,906.0,1902.0,147.0,409.0,496.0,752.0,400.0,1219.0,472.0,225.0,123.0,508.0,
6,285,22,12,14.31,9.98,10,6,10,5,7,3,2657,2489,949,2096,200,544,559,814,524,1356,516,211,131,466,,11,26.0,20.0,12.0,8.95,5.91,8.0,8.0,11.0,5.0,5.0,4.0,2354.0,2257.0,801.0,1913.0,212.0,629.0,540.0,776.0,452.0,1192.0,431.0,259.0,106.0,449.0,
3,168,27,8,14.42,7.33,10,6,14,1,7,5,2582,2334,943,1965,192,551,504,772,457,1359,566,294,123,583,,14,158.0,21.0,9.0,-0.59,-5.8,17.0,3.0,13.0,0.0,8.0,8.0,2102.0,1909.0,743.0,1687.0,171.0,466.0,445.0,681.0,406.0,1139.0,387.0,260.0,153.0,480.0,
7,303,21,13,15.25,10.28,9,7,13,3,5,7,2789,2620,1001,2094,240,655,547,741,438,1309,553,220,140,497,,10,219.0,22.0,9.0,8.59,3.36,13.0,1.0,11.0,1.0,7.0,6.0,2519.0,2319.0,906.0,1990.0,233.0,635.0,474.0,661.0,410.0,1176.0,445.0,229.0,159.0,449.0,
2,215,26,9,19.67,6.93,14,4,17,0,5,7,2994,2538,1014,2082,304,721,662,861,384,1280,580,261,114,482,,15,176.0,16.0,15.0,-4.2,-1.71,7.0,7.0,9.0,4.0,4.0,8.0,2218.0,2263.0,760.0,1670.0,213.0,596.0,485.0,721.0,306.0,1047.0,452.0,164.0,120.0,464.0,
1,131,33,4,24.38,9.35,16,0,13,0,11,1,3365,2765,1259,2487,224,536,623,867,557,1638,767,357,210,602,,8,266.0,20.0,10.0,17.03,9.03,12.0,6.0,10.0,3.0,7.0,5.0,2420.0,2180.0,822.0,1823.0,207.0,608.0,569.0,813.0,446.0,1254.0,480.0,152.0,130.0,409.0,
4,119,26,9,19.2,9.94,11,5,13,1,5,6,2708,2369,908,1932,254,692,638,862,392,1264,590,258,141,511,,12,65.0,23.0,9.0,8.38,1.38,14.0,4.0,12.0,3.0,7.0,5.0,2421.0,2197.0,849.0,1829.0,230.0,619.0,493.0,675.0,384.0,1142.0,488.0,261.0,125.0,458.0,
6,285,22,12,14.31,9.98,10,6,10,5,7,3,2657,2489,949,2096,200,544,559,814,524,1356,516,211,131,466,,3,168.0,27.0,8.0,14.42,7.33,10.0,6.0,14.0,1.0,7.0,5.0,2582.0,2334.0,943.0,1965.0,192.0,551.0,504.0,772.0,457.0,1359.0,566.0,294.0,123.0,583.0,
2,215,26,9,19.67,6.93,14,4,17,0,5,7,2994,2538,1014,2082,304,721,662,861,384,1280,580,261,114,482,,7,303.0,21.0,13.0,15.25,10.28,9.0,7.0,13.0,3.0,5.0,7.0,2789.0,2620.0,1001.0,2094.0,240.0,655.0,547.0,741.0,438.0,1309.0,553.0,220.0,140.0,497.0,
1,131,33,4,24.38,9.35,16,0,13,0,11,1,3365,2765,1259,2487,224,536,623,867,557,1638,767,357,210,602,,4,119.0,26.0,9.0,19.2,9.94,11.0,5.0,13.0,1.0,5.0,6.0,2708.0,2369.0,908.0,1932.0,254.0,692.0,638.0,862.0,392.0,1264.0,590.0,258.0,141.0,511.0,
2,215,26,9,19.67,6.93,14,4,17,0,5,7,2994,2538,1014,2082,304,721,662,861,384,1280,580,261,114,482,,6,285.0,22.0,12.0,14.31,9.98,10.0,6.0,10.0,5.0,7.0,3.0,2657.0,2489.0,949.0,2096.0,200.0,544.0,559.0,814.0,524.0,1356.0,516.0,211.0,131.0,466.0,
1,131,33,4,24.38,9.35,16,0,13,0,11,1,3365,2765,1259,2487,224,536,623,867,557,1638,767,357,210,602,,2,215.0,26.0,9.0,19.67,6.93,14.0,4.0,17.0,0.0,5.0,7.0,2994.0,2538.0,1014.0,2082.0,304.0,721.0,662.0,861.0,384.0,1280.0,580.0,261.0,114.0,482.0,
1,76,31,4,28.91,9.16,13,3,13,0,7,3,3112,2421,1093,2209,301,830,625,906,428,1303,625,351,113,501,,16,314.0,19.0,12.0,-6.54,-8.21,10.0,4.0,9.0,4.0,7.0,5.0,2092.0,2018.0,725.0,1735.0,194.0,630.0,448.0,684.0,405.0,1178.0,359.0,236.0,129.0,459.0,
8,206,22,11,15.7,6.17,10,6,9,4,7,4,2601,2256,934,2037,244,644,489,690,436,1351,629,259,163,435,,9,49.0,18.0,12.0,13.61,8.68,11.0,5.0,11.0,3.0,6.0,7.0,2205.0,2057.0,761.0,1730.0,247.0,676.0,436.0,616.0,377.0,1136.0,416.0,203.0,72.0,408.0,
5,121,25,12,19.19,12.08,11,5,10,1,6,5,2607,2316,916,1990,270,659,505,726,406,1303,546,254,192,508,,12,293.0,21.0,9.0,10.68,5.18,10.0,4.0,14.0,2.0,6.0,6.0,2018.0,1839.0,688.0,1467.0,236.0,582.0,406.0,603.0,263.0,917.0,439.0,180.0,82.0,397.0,
13,197,23,10,6.15,-0.09,14,4,11,2,9,7,2240,2034,784,1803,221,592,451,655,374,1136,453,274,104,403,,4,257.0,22.0,10.0,16.49,8.31,12.0,6.0,13.0,2.0,9.0,6.0,2494.0,2232.0,909.0,2063.0,201.0,580.0,475.0,686.0,455.0,1231.0,504.0,287.0,129.0,389.0,
6,41,23,9,13.08,7.45,12,6,18,1,4,7,2310,2130,835,1849,187,595,453,669,365,1087,487,254,132,423,,11,218.0,25.0,7.0,7.96,-1.51,11.0,3.0,13.0,3.0,10.0,2.0,2342.0,2039.0,815.0,1701.0,266.0,668.0,446.0,609.0,265.0,1035.0,561.0,209.0,108.0,421.0,
3,220,29,6,14.69,4.55,13,3,16,1,7,2,2530,2133,928,1974,220,682,454,751,464,1345,590,235,156,498,,14,45.0,27.0,5.0,-1.1,-9.29,19.0,1.0,13.0,2.0,11.0,2.0,2280.0,2018.0,814.0,1777.0,139.0,397.0,513.0,697.0,418.0,1247.0,426.0,215.0,107.0,480.0,
10,132,30,6,13.67,2.1,17,1,12,0,10,3,2732,2305,986,2102,224,614,536,736,474,1322,483,229,72,391,,7,210.0,23.0,9.0,14.39,6.8,10.0,6.0,13.0,2.0,5.0,5.0,2293.0,2050.0,835.0,1863.0,167.0,510.0,456.0,708.0,481.0,1279.0,460.0,247.0,110.0,486.0,
2,6,27,8,16.93,7.67,12,4,17,0,4,4,2658,2334,910,2071,217,703,621,844,509,1369,460,257,113,490,,15,89.0,19.0,12.0,-3.95,-5.33,13.0,7.0,10.0,3.0,6.0,8.0,2303.0,2235.0,859.0,2011.0,178.0,527.0,407.0,611.0,505.0,1212.0,483.0,294.0,108.0,474.0,
1,76,31,4,28.91,9.16,13,3,13,0,7,3,3112,2421,1093,2209,301,830,625,906,428,1303,625,351,113,501,,8,206.0,22.0,11.0,15.7,6.17,10.0,6.0,9.0,4.0,7.0,4.0,2601.0,2256.0,934.0,2037.0,244.0,644.0,489.0,690.0,436.0,1351.0,629.0,259.0,163.0,435.0,
5,121,25,12,19.19,12.08,11,5,10,1,6,5,2607,2316,916,1990,270,659,505,726,406,1303,546,254,192,508,,13,197.0,23.0,10.0,6.15,-0.09,14.0,4.0,11.0,2.0,9.0,7.0,2240.0,2034.0,784.0,1803.0,221.0,592.0,451.0,655.0,374.0,1136.0,453.0,274.0,104.0,403.0,
3,220,29,6,14.69,4.55,13,3,16,1,7,2,2530,2133,928,1974,220,682,454,751,464,1345,590,235,156,498,,6,41.0,23.0,9.0,13.08,7.45,12.0,6.0,18.0,1.0,4.0,7.0,2310.0,2130.0,835.0,1849.0,187.0,595.0,453.0,669.0,365.0,1087.0,487.0,254.0,132.0,423.0,
10,132,30,6,13.67,2.1,17,1,12,0,10,3,2732,2305,986,2102,224,614,536,736,474,1322,483,229,72,391,,2,6.0,27.0,8.0,16.93,7.67,12.0,4.0,17.0,0.0,4.0,4.0,2658.0,2334.0,910.0,2071.0,217.0,703.0,621.0,844.0,509.0,1369.0,460.0,257.0,113.0,490.0,
5,121,25,12,19.19,12.08,11,5,10,1,6,5,2607,2316,916,1990,270,659,505,726,406,1303,546,254,192,508,,1,76.0,31.0,4.0,28.91,9.16,13.0,3.0,13.0,0.0,7.0,3.0,3112.0,2421.0,1093.0,2209.0,301.0,830.0,625.0,906.0,428.0,1303.0,625.0,351.0,113.0,501.0,
10,132,30,6,13.67,2.1,17,1,12,0,10,3,2732,2305,986,2102,224,614,536,736,474,1322,483,229,72,391,,3,220.0,29.0,6.0,14.69,4.55,13.0,3.0,16.0,1.0,7.0,2.0,2530.0,2133.0,928.0,1974.0,220.0,682.0,454.0,751.0,464.0,1345.0,590.0,235.0,156.0,498.0,
5,121,25,12,19.19,12.08,11,5,10,1,6,5,2607,2316,916,1990,270,659,505,726,406,1303,546,254,192,508,,10,132.0,30.0,6.0,13.67,2.1,17.0,1.0,12.0,0.0,10.0,3.0,2732.0,2305.0,986.0,2102.0,224.0,614.0,536.0,736.0,474.0,1322.0,483.0,229.0,72.0,391.0,
1,52,31,4,24.38,6.58,14,2,18,0,7,3,2738,2115,967,2071,209,577,595,839,462,1396,480,167,154,416,,16,27.0,22.0,10.0,-4.68,-7.81,13.0,3.0,11.0,2.0,9.0,6.0,2147.0,2047.0,748.0,1767.0,203.0,567.0,448.0,651.0,393.0,1200.0,399.0,192.0,84.0,415.0,
8,291,21,12,13.14,10.77,11,7,11,4,5,6,2476,2398,902,1912,223,572,449,649,393,1209,475,182,93,496,,9,170.0,20.0,11.0,13.61,6.85,9.0,7.0,13.0,1.0,4.0,7.0,2232.0,1993.0,745.0,1618.0,235.0,618.0,507.0,687.0,334.0,1031.0,427.0,226.0,57.0,476.0,
12,173,24,12,14.22,6.81,9,7,14,3,4,6,2877,2610,1031,2253,326,834,489,709,535,1415,539,264,154,511,,5,161.0,24.0,8.0,12.99,5.52,10.0,6.0,13.0,2.0,5.0,4.0,2395.0,2156.0,818.0,1902.0,236.0,684.0,523.0,678.0,388.0,1174.0,525.0,285.0,190.0,460.0,
4,208,24,8,16.14,7.26,11,5,15,2,5,5,2362,2078,825,1702,175,466,537,795,351,1052,483,193,75,421,,13,67.0,21.0,10.0,0.6,0.71,11.0,5.0,11.0,2.0,7.0,6.0,2192.0,2046.0,776.0,1778.0,249.0,705.0,391.0,574.0,369.0,1193.0,484.0,210.0,116.0,486.0,
11,318,22,9,8.62,2.72,11,3,14,1,6,6,2324,2129,795,1745,132,440,602,862,394,1245,418,212,136,449,,6,103.0,29.0,4.0,13.9,0.74,13.0,1.0,13.0,0.0,11.0,2.0,2677.0,2197.0,907.0,1931.0,237.0,606.0,626.0,855.0,425.0,1370.0,522.0,189.0,113.0,458.0,
3,12,24,10,16.93,12.49,12,6,13,4,6,5,2793,2642,935,2039,258,686,665,910,430,1286,527,207,103,478,,14,40.0,20.0,11.0,5.55,-0.05,11.0,7.0,11.0,2.0,5.0,8.0,2066.0,1889.0,693.0,1544.0,201.0,499.0,479.0,634.0,301.0,1078.0,454.0,171.0,87.0,423.0,
7,319,26,6,13.9,4.09,14,2,13,1,9,4,2317,2003,777,1732,197,552,566,785,389,1188,400,215,143,435,,10,109.0,27.0,6.0,9.81,1.15,15.0,3.0,16.0,1.0,7.0,3.0,2367.0,2081.0,818.0,1818.0,241.0,634.0,490.0,716.0,338.0,1103.0,546.0,230.0,116.0,407.0,
2,211,31,5,21.04,7.7,13,3,16,0,7,4,2807,2327,1011,2281,236,674,549,716,543,1439,517,325,134,427,,15,117.0,20.0,14.0,1.45,1.42,8.0,8.0,11.0,2.0,3.0,10.0,2503.0,2400.0,862.0,1953.0,251.0,619.0,528.0,802.0,423.0,1180.0,462.0,195.0,48.0,435.0,
8,291,21,12,13.14,10.77,11,7,11,4,5,6,2476,2398,902,1912,223,572,449,649,393,1209,475,182,93,496,,1,52.0,31.0,4.0,24.38,6.58,14.0,2.0,18.0,0.0,7.0,3.0,2738.0,2115.0,967.0,2071.0,209.0,577.0,595.0,839.0,462.0,1396.0,480.0,167.0,154.0,416.0,
12,173,24,12,14.22,6.81,9,7,14,3,4,6,2877,2610,1031,2253,326,834,489,709,535,1415,539,264,154,511,,4,208.0,24.0,8.0,16.14,7.26,11.0,5.0,15.0,2.0,5.0,5.0,2362.0,2078.0,825.0,1702.0,175.0,466.0,537.0,795.0,351.0,1052.0,483.0,193.0,75.0,421.0,
3,12,24,10,16.93,12.49,12,6,13,4,6,5,2793,2642,935,2039,258,686,665,910,430,1286,527,207,103,478,,11,318.0,22.0,9.0,8.62,2.72,11.0,3.0,14.0,1.0,6.0,6.0,2324.0,2129.0,795.0,1745.0,132.0,440.0,602.0,862.0,394.0,1245.0,418.0,212.0,136.0,449.0,
2,211,31,5,21.04,7.7,13,3,16,0,7,4,2807,2327,1011,2281,236,674,549,716,543,1439,517,325,134,427,,7,319.0,26.0,6.0,13.9,4.09,14.0,2.0,13.0,1.0,9.0,4.0,2317.0,2003.0,777.0,1732.0,197.0,552.0,566.0,785.0,389.0,1188.0,400.0,215.0,143.0,435.0,
12,173,24,12,14.22,6.81,9,7,14,3,4,6,2877,2610,1031,2253,326,834,489,709,535,1415,539,264,154,511,,8,291.0,21.0,12.0,13.14,10.77,11.0,7.0,11.0,4.0,5.0,6.0,2476.0,2398.0,902.0,1912.0,223.0,572.0,449.0,649.0,393.0,1209.0,475.0,182.0,93.0,496.0,
2,211,31,5,21.04,7.7,13,3,16,0,7,4,2807,2327,1011,2281,236,674,549,716,543,1439,517,325,134,427,,3,12.0,24.0,10.0,16.93,12.49,12.0,6.0,13.0,4.0,6.0,5.0,2793.0,2642.0,935.0,2039.0,258.0,686.0,665.0,910.0,430.0,1286.0,527.0,207.0,103.0,478.0,
2,211,31,5,21.04,7.7,13,3,16,0,7,4,2807,2327,1011,2281,236,674,549,716,543,1439,517,325,134,427,,12,173.0,24.0,12.0,14.22,6.81,9.0,7.0,14.0,3.0,4.0,6.0,2877.0,2610.0,1031.0,2253.0,326.0,834.0,489.0,709.0,535.0,1415.0,539.0,264.0,154.0,511.0,
1,156,32,4,23.5,9.38,15,1,15,0,7,2,3060,2552,1083,2248,217,580,677,933,473,1479,714,302,216,495,,1,131.0,33.0,4.0,24.38,9.35,16.0,0.0,13.0,0.0,11.0,1.0,3365.0,2765.0,1259.0,2487.0,224.0,536.0,623.0,867.0,557.0,1638.0,767.0,357.0,210.0,602.0,
5,121,25,12,19.19,12.08,11,5,10,1,6,5,2607,2316,916,1990,270,659,505,726,406,1303,546,254,192,508,,2,211.0,31.0,5.0,21.04,7.7,13.0,3.0,16.0,0.0,7.0,4.0,2807.0,2327.0,1011.0,2281.0,236.0,674.0,549.0,716.0,543.0,1439.0,517.0,325.0,134.0,427.0,
1,156,32,4,23.5,9.38,15,1,15,0,7,2,3060,2552,1083,2248,217,580,677,933,473,1479,714,302,216,495,,5,121.0,25.0,12.0,19.19,12.08,11.0,5.0,10.0,1.0,6.0,5.0,2607.0,2316.0,916.0,1990.0,270.0,659.0,505.0,726.0,406.0,1303.0,546.0,254.0,192.0,508.0,
