winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
12,317,29,7,9.34,0.24,16,2,13,1,10,3,2785,2403,993,2106,270,687,529,755,455,1262,458,288,135,514,768,5,75,28,5,14.08,4.15,15,3,14,1,10,3,2440,2050,816,1829,310,840,498,656,399,1128,485,252,85,390,492
13,250,22,14,3.39,1.45,11,3,13,5,7,6,2365,2296,868,1925,177,520,452,673,384,1206,476,250,113,538,629,4,63,24,9,15.54,6.76,13,5,16,1,7,4,2556,2266,868,1880,168,465,652,905,449,1383,488,189,285,451,506
6,231,25,9,13.1,5.9,15,3,16,2,6,5,2367,2122,806,1900,253,679,502,705,389,1124,451,286,147,436,671,11,21,21,11,11.46,5.75,9,7,12,4,6,4,2601,2396,899,1979,275,727,528,711,384,1196,388,237,138,403,665
3,326,30,7,17.17,5.47,14,2,16,1,7,4,2780,2347,936,1973,282,721,626,836,412,1322,564,206,125,480,643,14,104,17,17,7.24,7.03,4,12,11,5,2,8,2314,2290,840,1956,204,619,430,633,451,1295,396,228,116,505,612
7,314,26,11,17.97,7.16,11,7,13,2,4,5,2769,2352,983,2169,264,743,539,782,453,1332,571,257,188,413,710,10,12,19,15,14.55,10.22,8,10,11,6,6,7,2443,2276,843,1765,221,566,536,716,281,1052,526,189,120,414,556
2,77,28,6,21.52,9.28,13,3,15,1,6,2,2830,2361,964,2084,308,816,594,852,426,1255,497,295,133,462,654,15,22,25,9,-0.12,-3.44,14,2,14,1,9,5,2714,2497,938,2078,357,979,481,689,424,1248,587,290,65,498,626
1,298,35,4,21.71,7.71,16,2,16,2,9,1,2867,2300,1029,2164,214,612,595,813,492,1432,562,285,167,491,569,9,283,25,11,16.2,7.46,8,8,16,4,4,5,2548,2216,909,1945,211,588,519,820,424,1402,486,158,145,458,611
12,317,29,7,9.34,0.24,16,2,13,1,10,3,2785,2403,993,2106,270,687,529,755,455,1262,458,288,135,514,768,13,250,22,14,3.39,1.45,11,3,13,5,7,6,2365,2296,868,1925,177,520,452,673,384,1206,476,250,113,538,629
3,326,30,7,17.17,5.47,14,2,16,1,7,4,2780,2347,936,1973,282,721,626,836,412,1322,564,206,125,480,643,6,231,25,9,13.1,5.9,15,3,16,2,6,5,2367,2122,806,1900,253,679,502,705,389,1124,451,286,147,436,671
7,314,26,11,17.97,7.16,11,7,13,2,4,5,2769,2352,983,2169,264,743,539,782,453,1332,571,257,188,413,710,2,77,28,6,21.52,9.28,13,3,15,1,6,2,2830,2361,964,2084,308,816,594,852,426,1255,497,295,133,462,654
1,298,35,4,21.71,7.71,16,2,16,2,9,1,2867,2300,1029,2164,214,612,595,813,492,1432,562,285,167,491,569,12,317,29,7,9.34,0.24,16,2,13,1,10,3,2785,2403,993,2106,270,687,529,755,455,1262,458,288,135,514,768
3,326,30,7,17.17,5.47,14,2,16,1,7,4,2780,2347,936,1973,282,721,626,836,412,1322,564,206,125,480,643,7,314,26,11,17.97,7.16,11,7,13,2,4,5,2769,2352,983,2169,264,743,539,782,453,1332,571,257,188,413,710
1,298,35,4,21.71,7.71,16,2,16,2,9,1,2867,2300,1029,2164,214,612,595,813,492,1432,562,285,167,491,569,3,326,30,7,17.17,5.47,14,2,16,1,7,4,2780,2347,936,1973,282,721,626,836,412,1322,564,206,125,480,643
1,134,37,3,26.9,8.2,13,3,19,0,8,3,3221,2460,1176,2314,271,683,598,852,482,1547,721,356,235,529,706,1,202,36,3,24.17,8.12,14,2,14,2,13,0,3454,2828,1250,2564,216,580,738,975,605,1695,656,318,174,560,658
1,164,38,2,23.73,5.76,16,0,19,1,10,0,3196,2477,1143,2454,302,865,608,991,565,1620,637,337,244,470,691,1,298,35,4,21.71,7.71,16,2,16,2,9,1,2867,2300,1029,2164,214,612,595,813,492,1432,562,285,167,491,569
1,134,37,3,26.9,8.2,13,3,19,0,8,3,3221,2460,1176,2314,271,683,598,852,482,1547,721,356,235,529,706,1,164,38,2,23.73,5.76,16,0,19,1,10,0,3196,2477,1143,2454,302,865,608,991,565,1620,637,337,244,470,691
