winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
2,136,28,6,19.16,8.1,14,2,14,1,7,3,2503,2127,901,1940,218,635,483,728,417,1197,509,311,147,445,582,15,82,22,9,-2.68,-5.18,11,5,12,1,8,7,2256,2078,845,1773,194,552,372,555,360,1103,480,232,122,451,599
1,77,27,6,23.01,10.04,11,5,14,1,5,4,2581,2153,853,1915,290,763,585,821,432,1261,421,287,220,454,612,9,172,23,11,12.55,6.05,9,7,11,2,5,5,2466,2245,870,1958,199,590,527,792,492,1389,475,232,114,503,532
5,167,26,7,20.47,7.41,13,3,14,1,6,4,2590,2159,914,1875,219,615,543,699,397,1198,565,258,87,451,640,13,301,25,7,7.8,-1.95,16,2,13,0,10,6,2299,1987,805,1852,269,751,420,582,397,1208,493,216,55,380,506
6,298,29,6,14.01,4.54,13,1,16,0,7,3,2379,2005,837,1628,155,473,550,769,374,1194,516,211,94,503,506,3,214,25,8,19.96,8.84,12,4,14,1,6,3,2480,2088,908,1907,214,576,450,652,428,1172,511,291,135,449,607
2,136,28,6,19.16,8.1,14,2,14,1,7,3,2503,2127,901,1940,218,635,483,728,417,1197,509,311,147,445,582,7,53,25,8,17.64,6.74,12,4,15,2,7,3,2505,2130,839,1923,221,634,606,878,471,1355,493,179,225,435,586
5,167,26,7,20.47,7.41,13,3,14,1,6,4,2590,2159,914,1875,219,615,543,699,397,1198,565,258,87,451,640,1,77,27,6,23.01,10.04,11,5,14,1,5,4,2581,2153,853,1915,290,763,585,821,432,1261,421,287,220,454,612
2,136,28,6,19.16,8.1,14,2,14,1,7,3,2503,2127,901,1940,218,635,483,728,417,1197,509,311,147,445,582,6,298,29,6,14.01,4.54,13,1,16,0,7,3,2379,2005,837,1628,155,473,550,769,374,1194,516,211,94,503,506
5,167,26,7,20.47,7.41,13,3,14,1,6,4,2590,2159,914,1875,219,615,543,699,397,1198,565,258,87,451,640,2,136,28,6,19.16,8.1,14,2,14,1,7,3,2503,2127,901,1940,218,635,483,728,417,1197,509,311,147,445,582
1,121,37,2,24.1,8.47,15,1,15,0,9,1,3002,2382,1092,2258,344,877,474,651,425,1338,727,300,123,428,611,16,88,20,13,-4.13,-6.91,13,5,12,3,7,8,2432,2310,894,1975,218,626,426,640,408,1200,498,237,145,466,624
9,188,25,7,9.25,3.02,16,2,13,4,11,2,2225,1974,791,1730,87,322,556,786,395,1270,480,225,167,465,504,8,290,20,11,15.49,7.56,9,7,14,2,4,6,2384,2124,816,1789,243,627,509,730,418,1228,406,187,134,433,548
12,170,26,6,10.41,1.44,14,2,13,1,11,3,2400,2059,831,1859,262,735,476,677,421,1149,450,267,114,435,610,5,6,24,8,16.74,6.81,12,4,14,1,8,4,2426,2083,819,1694,249,632,539,732,334,1179,453,164,143,410,471
4,27,25,5,14.38,6.41,13,3,16,1,7,2,2174,1935,768,1685,124,493,514,722,424,1135,527,217,123,403,453,13,221,20,9,4.71,-1.98,13,1,12,1,8,7,1982,1788,684,1580,192,563,422,640,362,1084,420,233,93,455,570
11,4,22,11,10.42,4.78,10,6,11,3,7,5,2557,2371,900,1996,217,625,540,776,390,1090,516,382,99,444,646,6,147,20,10,11.6,7.77,12,4,14,1,4,6,2257,2142,776,1690,205,571,500,685,349,1097,442,209,127,405,490
3,12,30,7,18.0,8.03,15,3,15,1,8,3,2948,2579,1077,2255,253,630,541,697,493,1361,610,296,144,548,596,14,297,24,8,12.75,-1.47,13,5,14,1,6,5,2315,1848,851,1621,185,473,428,619,307,1095,549,179,92,396,441
7,262,27,8,11.53,5.12,15,3,15,0,8,6,2365,2123,884,1957,202,554,395,528,395,1144,472,322,101,449,684,10,243,25,9,6.68,2.4,11,3,15,1,9,4,2373,2178,793,1817,234,670,553,763,425,1244,380,204,113,534,616
2,213,26,7,21.4,9.68,11,5,13,1,7,4,2583,2151,911,1833,240,564,521,668,372,1121,556,242,87,453,599,15,260,24,9,-0.86,-5.22,13,3,13,1,8,6,2085,1842,768,1660,117,376,432,668,351,1017,388,300,122,460,573
1,121,37,2,24.1,8.47,15,1,15,0,9,1,3002,2382,1092,2258,344,877,474,651,425,1338,727,300,123,428,611,9,188,25,7,9.25,3.02,16,2,13,4,11,2,2225,1974,791,1730,87,322,556,786,395,1270,480,225,167,465,504
12,170,26,6,10.41,1.44,14,2,13,1,11,3,2400,2059,831,1859,262,735,476,677,421,1149,450,267,114,435,610,4,27,25,5,14.38,6.41,13,3,16,1,7,2,2174,1935,768,1685,124,493,514,722,424,1135,527,217,123,403,453
3,12,30,7,18.0,8.03,15,3,15,1,8,3,2948,2579,1077,2255,253,630,541,697,493,1361,610,296,144,548,596,11,4,22,11,10.42,4.78,10,6,11,3,7,5,2557,2371,900,1996,217,625,540,776,390,1090,516,382,99,444,646
2,213,26,7,21.4,9.68,11,5,13,1,7,4,2583,2151,911,1833,240,564,521,668,372,1121,556,242,87,453,599,7,262,27,8,11.53,5.12,15,3,15,0,8,6,2365,2123,884,1957,202,554,395,528,395,1144,472,322,101,449,684
1,121,37,2,24.1,8.47,15,1,15,0,9,1,3002,2382,1092,2258,344,877,474,651,425,1338,727,300,123,428,611,12,170,26,6,10.41,1.44,14,2,13,1,11,3,2400,2059,831,1859,262,735,476,677,421,1149,450,267,114,435,610
3,12,30,7,18.0,8.03,15,3,15,1,8,3,2948,2579,1077,2255,253,630,541,697,493,1361,610,296,144,548,596,2,213,26,7,21.4,9.68,11,5,13,1,7,4,2583,2151,911,1833,240,564,521,668,372,1121,556,242,87,453,599
1,121,37,2,24.1,8.47,15,1,15,0,9,1,3002,2382,1092,2258,344,877,474,651,425,1338,727,300,123,428,611,3,12,30,7,18.0,8.03,15,3,15,1,8,3,2948,2579,1077,2255,253,630,541,697,493,1361,610,296,144,548,596
1,201,33,4,28.42,10.66,14,2,15,0,8,2,3257,2600,1128,2260,277,687,724,998,502,1499,706,362,142,594,662,5,167,26,7,20.47,7.41,13,3,14,1,6,4,2590,2159,914,1875,219,615,543,699,397,1198,565,258,87,451,640
4,149,33,5,22.57,6.18,14,2,15,2,10,1,3066,2436,1011,2165,361,906,683,945,489,1475,590,327,148,535,701,1,121,37,2,24.1,8.47,15,1,15,0,9,1,3002,2382,1092,2258,344,877,474,651,425,1338,727,300,123,428,611
1,201,33,4,28.42,10.66,14,2,15,0,8,2,3257,2600,1128,2260,277,687,724,998,502,1499,706,362,142,594,662,4,149,33,5,22.57,6.18,14,2,15,2,10,1,3066,2436,1011,2165,361,906,683,945,489,1475,590,327,148,535,701
