winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
2,248,30,7,23.41,8.74,15,3,16,1,8,2,2974,2431,1033,2097,353,840,555,747,311,1295,598,211,180,399,580,10,36,21,14,16.92,10.55,9,9,14,3,3,7,2763,2540,1020,2155,287,805,436,562,319,1198,489,232,100,391,642
1,327,36,4,26.64,10.24,14,4,12,1,9,3,3463,2807,1220,2440,464,1158,559,718,380,1436,655,259,162,426,645,5,337,26,11,19.88,9.36,11,7,14,3,5,5,2964,2575,1036,2374,322,911,570,744,513,1401,561,301,192,420,798
3,313,27,10,19.38,9.6,11,7,17,1,4,6,2759,2397,964,2096,252,702,579,823,396,1332,529,262,158,454,669,2,248,30,7,23.41,8.74,15,3,16,1,8,2,2974,2431,1033,2097,353,840,555,747,311,1295,598,211,180,399,580
1,327,36,4,26.64,10.24,14,4,12,1,9,3,3463,2807,1220,2440,464,1158,559,718,380,1436,655,259,162,426,645,3,313,27,10,19.38,9.6,11,7,17,1,4,6,2759,2397,964,2096,252,702,579,823,396,1332,529,262,158,454,669
1,141,31,8,21.39,11.87,13,5,14,3,8,3,3174,2803,1165,2366,391,974,453,640,372,1388,649,254,160,456,597,16,239,24,9,2.24,-3.17,12,2,11,3,9,4,2506,2274,893,1948,291,831,429,651,283,1239,508,194,92,391,566
8,273,22,12,15.67,10.11,10,8,14,3,5,6,2701,2512,971,2073,250,685,509,729,414,1302,527,210,117,432,614,9,212,21,12,12.91,6.7,11,7,16,3,4,5,2682,2477,965,2054,263,707,489,703,400,1176,531,244,122,400,609
5,58,25,10,17.17,9.25,11,7,15,1,4,6,2584,2307,899,1971,288,786,498,660,310,1256,463,198,169,414,564,12,201,28,6,9.06,-1.1,12,2,14,1,8,3,2572,2183,963,2104,258,773,388,603,427,1402,481,189,103,429,604
4,19,26,8,15.97,7.29,13,5,15,1,7,4,2783,2488,906,2102,324,908,647,836,403,1290,481,252,180,411,672,13,62,26,8,1.83,-3.29,14,4,14,0,7,6,2536,2331,875,1905,259,720,527,699,285,1129,387,177,119,339,563
11,298,23,14,12.89,10.02,8,10,14,5,4,6,2466,2360,832,1995,208,655,594,807,433,1375,395,258,198,460,611,6,307,21,12,16.38,9.68,9,9,15,3,3,7,2708,2487,979,1973,274,694,476,674,365,1201,615,214,119,419,553
3,177,30,5,22.41,7.1,16,2,16,1,8,1,2807,2271,991,1996,290,725,535,716,401,1439,670,143,251,459,640,14,34,25,10,4.48,-3.46,16,2,15,1,10,8,2837,2559,965,2050,280,804,627,872,324,1281,505,194,152,437,655
7,251,26,8,11.81,4.61,15,3,15,1,7,4,2583,2338,954,2096,236,670,439,630,386,1170,520,249,118,362,645,10,232,18,14,13.81,10.56,8,10,13,2,2,9,2718,2614,954,2063,300,836,510,684,337,1229,479,208,151,428,551
2,80,29,8,24.44,9.71,13,5,15,1,6,5,3121,2576,1125,2288,309,831,562,791,492,1519,648,275,185,460,574,15,131,20,14,0.76,-2.19,11,7,8,3,7,8,2702,2602,957,2076,324,846,462,626,290,1146,542,229,103,395,587
1,141,31,8,21.39,11.87,13,5,14,3,8,3,3174,2803,1165,2366,391,974,453,640,372,1388,649,254,160,456,597,8,273,22,12,15.67,10.11,10,8,14,3,5,6,2701,2512,971,2073,250,685,509,729,414,1302,527,210,117,432,614
5,58,25,10,17.17,9.25,11,7,15,1,4,6,2584,2307,899,1971,288,786,498,660,310,1256,463,198,169,414,564,4,19,26,8,15.97,7.29,13,5,15,1,7,4,2783,2488,906,2102,324,908,647,836,403,1290,481,252,180,411,672
11,298,23,14,12.89,10.02,8,10,14,5,4,6,2466,2360,832,1995,208,655,594,807,433,1375,395,258,198,460,611,3,177,30,5,22.41,7.1,16,2,16,1,8,1,2807,2271,991,1996,290,725,535,716,401,1439,670,143,251,459,640
2,80,29,8,24.44,9.71,13,5,15,1,6,5,3121,2576,1125,2288,309,831,562,791,492,1519,648,275,185,460,574,7,251,26,8,11.81,4.61,15,3,15,1,7,4,2583,2338,954,2096,236,670,439,630,386,1170,520,249,118,362,645
1,141,31,8,21.39,11.87,13,5,14,3,8,3,3174,2803,1165,2366,391,974,453,640,372,1388,649,254,160,456,597,5,58,25,10,17.17,9.25,11,7,15,1,4,6,2584,2307,899,1971,288,786,498,660,310,1256,463,198,169,414,564
2,80,29,8,24.44,9.71,13,5,15,1,6,5,3121,2576,1125,2288,309,831,562,791,492,1519,648,275,185,460,574,11,298,23,14,12.89,10.02,8,10,14,5,4,6,2466,2360,832,1995,208,655,594,807,433,1375,395,258,198,460,611
1,141,31,8,21.39,11.87,13,5,14,3,8,3,3174,2803,1165,2366,391,974,453,640,372,1388,649,254,160,456,597,2,80,29,8,24.44,9.71,13,5,15,1,6,5,3121,2576,1125,2288,309,831,562,791,492,1519,648,275,185,460,574
1,349,29,6,19.08,9.45,15,3,17,1,9,2,2953,2616,1011,2055,274,736,657,843,340,1342,579,205,109,441,602,16,311,16,20,-7.53,-5.53,12,6,8,2,5,17,2787,2859,925,2111,280,781,657,906,368,1301,438,207,145,453,631
9,96,23,12,15.79,8.5,9,9,13,2,4,7,2806,2551,994,2125,273,781,543,786,393,1322,523,241,186,456,652,8,187,20,13,13.81,9.19,10,8,13,3,5,6,2399,2246,794,1765,306,799,505,688,332,1225,443,170,140,469,594
5,229,25,9,17.67,9.03,15,3,16,2,6,2,2591,2297,951,1980,239,678,450,616,330,1245,499,209,132,399,595,12,279,28,7,6.84,-0.38,13,1,15,0,8,5,2958,2599,1003,2147,374,927,578,759,308,1360,467,172,80,353,562
4,109,32,5,18.43,2.59,17,1,15,1,10,1,3091,2505,1125,2261,328,891,513,725,405,1477,564,234,134,420,631,13,211,27,8,4.54,-3.87,15,3,16,1,8,6,2562,2189,924,2075,331,938,383,549,417,1307,487,267,132,481,650
6,121,27,8,15.99,4.16,14,4,15,0,6,5,2685,2271,952,2066,297,768,484,674,404,1352,505,218,106,418,737,11,266,22,11,12.23,3.91,11,7,13,2,5,7,2545,2240,902,1967,239,709,502,702,364,1250,488,206,107,394,564
3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643,14,190,26,8,6.28,-2.25,16,2,14,0,8,6,2625,2329,944,2021,186,549,551,780,400,1258,428,264,114,422,716
7,305,22,13,15.3,10.62,9,9,13,3,4,7,2631,2467,976,2121,230,700,449,679,429,1450,538,190,209,476,574,10,247,21,14,11.12,10.23,10,8,13,4,4,7,2575,2544,899,2037,223,671,554,787,367,1247,485,238,128,430,624
2,214,26,11,20.08,11.78,11,7,12,3,6,5,3018,2711,1105,2417,305,849,503,677,511,1570,674,213,151,445,587,15,150,23,10,-2.1,-3.8,10,4,13,2,10,7,2708,2564,924,2040,267,813,593,826,346,1276,517,216,102,493,656
9,96,23,12,15.79,8.5,9,9,13,2,4,7,2806,2551,994,2125,273,781,543,786,393,1322,523,241,186,456,652,1,349,29,6,19.08,9.45,15,3,17,1,9,2,2953,2616,1011,2055,274,736,657,843,340,1342,579,205,109,441,602
4,109,32,5,18.43,2.59,17,1,15,1,10,1,3091,2505,1125,2261,328,891,513,725,405,1477,564,234,134,420,631,5,229,25,9,17.67,9.03,15,3,16,2,6,2,2591,2297,951,1980,239,678,450,616,330,1245,499,209,132,399,595
3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643,6,121,27,8,15.99,4.16,14,4,15,0,6,5,2685,2271,952,2066,297,768,484,674,404,1352,505,218,106,418,737
7,305,22,13,15.3,10.62,9,9,13,3,4,7,2631,2467,976,2121,230,700,449,679,429,1450,538,190,209,476,574,2,214,26,11,20.08,11.78,11,7,12,3,6,5,3018,2711,1105,2417,305,849,503,677,511,1570,674,213,151,445,587
9,96,23,12,15.79,8.5,9,9,13,2,4,7,2806,2551,994,2125,273,781,543,786,393,1322,523,241,186,456,652,4,109,32,5,18.43,2.59,17,1,15,1,10,1,3091,2505,1125,2261,328,891,513,725,405,1477,564,234,134,420,631
3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643,7,305,22,13,15.3,10.62,9,9,13,3,4,7,2631,2467,976,2121,230,700,449,679,429,1450,538,190,209,476,574
3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643,9,96,23,12,15.79,8.5,9,9,13,2,4,7,2806,2551,994,2125,273,781,543,786,393,1322,523,241,186,456,652
16,167,25,11,-2.02,-3.84,12,4,15,2,9,7,2630,2466,926,2088,364,940,414,641,347,1245,547,269,87,440,592,1,331,31,3,22.21,9.07,17,1,16,1,10,1,2283,1836,848,1844,247,645,340,451,282,1099,458,232,124,290,480
9,140,25,12,12.84,8.74,10,8,14,3,6,5,2630,2478,937,2025,254,745,502,684,299,1136,510,294,110,423,684,8,69,21,12,16.35,8.1,10,8,16,2,4,7,2756,2444,1008,2050,343,923,397,531,246,1206,588,187,88,371,501
5,144,26,11,17.24,10.73,10,8,16,2,4,6,2840,2599,998,2115,195,546,649,930,439,1431,489,208,176,480,702,12,71,21,12,11.02,2.57,13,5,11,1,6,8,2519,2240,899,1874,353,907,368,461,225,1078,551,155,65,315,503
13,35,27,9,7.99,0.25,15,3,14,1,8,5,3047,2742,1105,2334,351,948,486,695,426,1388,597,225,146,446,755,4,13,27,8,15.67,6.84,14,4,15,1,8,3,2818,2509,1009,2003,237,642,563,741,352,1277,531,173,158,426,603
11,159,32,6,10.38,1.81,15,3,14,1,9,4,2721,2377,995,1963,277,700,454,626,229,1222,594,241,90,472,528,6,175,22,10,12.83,6.96,11,7,11,3,8,4,2361,2173,875,1881,247,678,362,547,317,1113,424,210,130,367,518
3,303,26,9,18.2,10.12,13,5,13,2,8,4,2584,2301,885,2012,273,718,541,715,404,1262,550,222,156,422,680,14,347,25,10,0.58,-3.64,14,4,14,2,8,7,2500,2307,873,2019,237,703,517,723,354,1266,460,231,77,459,558
7,199,29,8,14.44,4.93,15,3,14,1,11,3,3055,2703,1049,2238,354,904,603,812,339,1316,598,230,150,357,630,10,314,19,15,13.96,10.67,8,10,13,4,3,7,2450,2338,882,2010,245,766,441,663,358,1217,394,209,168,399,547
2,56,31,5,20.25,3.53,16,2,15,1,9,2,2673,2071,944,2100,262,742,523,756,477,1413,570,256,194,404,561,15,106,24,11,3.23,-2.78,12,6,11,3,9,6,2614,2356,937,2033,323,839,417,615,303,1182,455,256,160,395,639
9,140,25,12,12.84,8.74,10,8,14,3,6,5,2630,2478,937,2025,254,745,502,684,299,1136,510,294,110,423,684,16,167,25,11,-2.02,-3.84,12,4,15,2,9,7,2630,2466,926,2088,364,940,414,641,347,1245,547,269,87,440,592
5,144,26,11,17.24,10.73,10,8,16,2,4,6,2840,2599,998,2115,195,546,649,930,439,1431,489,208,176,480,702,13,35,27,9,7.99,0.25,15,3,14,1,8,5,3047,2742,1105,2334,351,948,486,695,426,1388,597,225,146,446,755
11,159,32,6,10.38,1.81,15,3,14,1,9,4,2721,2377,995,1963,277,700,454,626,229,1222,594,241,90,472,528,3,303,26,9,18.2,10.12,13,5,13,2,8,4,2584,2301,885,2012,273,718,541,715,404,1262,550,222,156,422,680
7,199,29,8,14.44,4.93,15,3,14,1,11,3,3055,2703,1049,2238,354,904,603,812,339,1316,598,230,150,357,630,2,56,31,5,20.25,3.53,16,2,15,1,9,2,2673,2071,944,2100,262,742,523,756,477,1413,570,256,194,404,561
9,140,25,12,12.84,8.74,10,8,14,3,6,5,2630,2478,937,2025,254,745,502,684,299,1136,510,294,110,423,684,5,144,26,11,17.24,10.73,10,8,16,2,4,6,2840,2599,998,2115,195,546,649,930,439,1431,489,208,176,480,702
11,159,32,6,10.38,1.81,15,3,14,1,9,4,2721,2377,995,1963,277,700,454,626,229,1222,594,241,90,472,528,7,199,29,8,14.44,4.93,15,3,14,1,11,3,3055,2703,1049,2238,354,904,603,812,339,1316,598,230,150,357,630
11,159,32,6,10.38,1.81,15,3,14,1,9,4,2721,2377,995,1963,277,700,454,626,229,1222,594,241,90,472,528,9,140,25,12,12.84,8.74,10,8,14,3,6,5,2630,2478,937,2025,254,745,502,684,299,1136,510,294,110,423,684
1,327,36,4,26.64,10.24,14,4,12,1,9,3,3463,2807,1220,2440,464,1158,559,718,380,1436,655,259,162,426,645,1,141,31,8,21.39,11.87,13,5,14,3,8,3,3174,2803,1165,2366,391,974,453,640,372,1388,649,254,160,456,597
3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643,11,159,32,6,10.38,1.81,15,3,14,1,9,4,2721,2377,995,1963,277,700,454,626,229,1222,594,241,90,472,528
1,327,36,4,26.64,10.24,14,4,12,1,9,3,3463,2807,1220,2440,464,1158,559,718,380,1436,655,259,162,426,645,3,178,33,8,19.03,9.41,13,5,15,1,6,5,3019,2596,1092,2335,361,1011,474,717,336,1367,585,261,126,379,643
