winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
1,155,35,5,24.81,9.13,14,4,15,1,8,3,2978,2351,1048,2300,230,691,652,920,531,1385,584,430,168,495,727,2,79,30,6,21.43,9.54,14,4,16,0,5,4,2778,2350,960,2033,270,676,588,796,337,1119,515,232,135,383,645
1,108,32,3,20.47,4.18,16,0,15,1,10,1,2696,2095,961,1934,226,609,548,777,409,1195,530,277,96,393,551,16,286,23,10,-2.61,-10.31,15,3,12,0,8,8,2223,1890,761,1757,226,619,475,689,288,1035,376,244,134,359,562
9,338,30,9,14.68,6.09,12,6,14,2,7,5,2720,2385,954,2166,259,765,553,791,512,1355,530,289,173,492,700,8,237,24,9,18.82,5.63,12,6,16,3,6,3,2282,1847,837,1775,163,467,445,666,425,1067,537,218,131,364,575
12,180,27,9,14.42,4.14,12,6,16,1,6,6,2779,2409,977,2230,238,735,587,866,466,1251,450,297,185,395,606,5,341,23,12,18.76,9.73,12,6,15,3,5,6,2274,1958,823,1960,259,785,369,582,401,1202,465,200,153,334,491
13,142,24,10,10.14,4.46,11,5,13,2,8,6,2450,2257,871,1931,262,695,446,605,332,958,481,263,119,390,520,4,137,27,8,13.53,6.53,14,4,15,1,7,3,2414,2115,872,2002,238,658,432,631,470,1145,557,247,129,403,631
6,12,27,8,17.3,7.47,12,6,14,2,7,4,2570,2226,880,1933,269,725,541,722,393,1172,476,234,134,458,584,11,22,26,7,10.37,-0.96,14,2,13,0,9,4,2533,2129,906,1844,279,729,442,604,306,966,516,322,88,440,604
14,113,20,10,3.95,0.16,11,3,13,1,6,8,2049,1924,677,1425,191,480,504,697,219,796,392,218,126,399,457,3,198,29,6,13.28,6.63,13,3,15,1,8,4,2355,2122,768,1815,221,629,598,829,335,1123,505,220,134,402,542
10,129,23,12,14.5,6.13,11,7,16,1,4,7,2779,2486,962,2111,346,924,509,696,422,1238,560,223,97,460,593,7,223,25,10,13.74,7.22,11,7,17,2,4,5,2450,2222,892,1929,228,617,438,618,387,1146,587,175,132,393,495
2,225,29,8,20.19,9.32,13,5,16,2,5,5,2599,2197,928,2057,227,638,516,729,378,1219,493,248,162,377,590,15,128,20,14,4.04,-0.02,11,7,11,1,5,9,2733,2595,956,2106,283,771,538,689,395,1094,523,222,101,421,582
9,338,30,9,14.68,6.09,12,6,14,2,7,5,2720,2385,954,2166,259,765,553,791,512,1355,530,289,173,492,700,1,108,32,3,20.47,4.18,16,0,15,1,10,1,2696,2095,961,1934,226,609,548,777,409,1195,530,277,96,393,551
13,142,24,10,10.14,4.46,11,5,13,2,8,6,2450,2257,871,1931,262,695,446,605,332,958,481,263,119,390,520,12,180,27,9,14.42,4.14,12,6,16,1,6,6,2779,2409,977,2230,238,735,587,866,466,1251,450,297,185,395,606
6,12,27,8,17.3,7.47,12,6,14,2,7,4,2570,2226,880,1933,269,725,541,722,393,1172,476,234,134,458,584,14,113,20,10,3.95,0.16,11,3,13,1,6,8,2049,1924,677,1425,191,480,504,697,219,796,392,218,126,399,457
2,225,29,8,20.19,9.32,13,5,16,2,5,5,2599,2197,928,2057,227,638,516,729,378,1219,493,248,162,377,590,10,129,23,12,14.5,6.13,11,7,16,1,4,7,2779,2486,962,2111,346,924,509,696,422,1238,560,223,97,460,593
9,338,30,9,14.68,6.09,12,6,14,2,7,5,2720,2385,954,2166,259,765,553,791,512,1355,530,289,173,492,700,13,142,24,10,10.14,4.46,11,5,13,2,8,6,2450,2257,871,1931,262,695,446,605,332,958,481,263,119,390,520
2,225,29,8,20.19,9.32,13,5,16,2,5,5,2599,2197,928,2057,227,638,516,729,378,1219,493,248,162,377,590,6,12,27,8,17.3,7.47,12,6,14,2,7,4,2570,2226,880,1933,269,725,541,722,393,1172,476,234,134,458,584
9,338,30,9,14.68,6.09,12,6,14,2,7,5,2720,2385,954,2166,259,765,553,791,512,1355,530,289,173,492,700,2,225,29,8,20.19,9.32,13,5,16,2,5,5,2599,2197,928,2057,227,638,516,729,378,1219,493,248,162,377,590
1,138,31,6,20.79,7.54,14,4,16,1,7,3,2782,2292,985,2049,216,594,596,809,399,1354,575,260,247,517,620,16,336,20,16,-0.65,-1.14,10,10,11,4,4,9,2409,2364,837,1959,226,709,509,755,441,1204,400,223,115,537,691
8,210,25,11,14.52,8.01,12,6,14,2,7,6,2762,2492,1023,2321,272,723,442,655,478,1254,616,303,117,433,539,9,323,20,14,10.74,8.53,10,8,12,4,6,7,2307,2214,732,1760,204,617,639,889,383,1116,413,263,114,533,651
5,324,27,9,16.89,4.47,12,4,15,2,8,3,2770,2323,1010,2243,281,800,469,669,479,1155,521,422,109,407,708,12,2,26,7,8.11,0.18,14,2,15,1,7,4,2369,2071,852,1874,229,689,436,678,425,1145,485,231,189,458,577
4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496,13,275,25,10,2.36,-3.27,13,3,13,0,7,9,2568,2300,910,1938,270,694,478,627,331,1125,506,175,78,365,492
11,177,21,13,16.83,10.31,8,10,15,2,3,8,2337,2115,815,1838,184,546,523,764,501,1186,503,253,187,467,605,6,316,25,10,12.88,7.82,13,5,15,3,6,3,2604,2427,961,2131,171,514,511,706,387,1165,559,283,127,391,526
3,96,29,8,23.86,6.83,14,4,15,0,7,5,2642,2012,960,2010,300,794,422,623,381,1179,540,265,120,401,518,14,221,23,9,0.41,-3.77,15,3,13,1,8,7,2559,2285,919,2007,189,603,532,775,435,1133,489,307,151,448,619
7,262,23,11,13.01,6.19,9,7,14,1,4,6,2356,2077,839,1916,202,618,476,697,376,1144,425,235,155,410,497,10,228,20,12,11.4,7.09,12,7,12,2,5,7,2260,2122,803,1847,159,493,495,654,377,1066,394,206,89,376,557
15,93,26,11,2.76,-2.07,13,5,15,1,6,9,2696,2469,976,2112,247,722,497,736,412,1226,523,331,139,545,649,2,103,25,7,15.84,7.59,14,4,16,1,6,3,2070,1806,737,1627,189,536,407,599,297,959,474,240,123,407,556
1,138,31,6,20.79,7.54,14,4,16,1,7,3,2782,2292,985,2049,216,594,596,809,399,1354,575,260,247,517,620,8,210,25,11,14.52,8.01,12,6,14,2,7,6,2762,2492,1023,2321,272,723,442,655,478,1254,616,303,117,433,539
4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496,5,324,27,9,16.89,4.47,12,4,15,2,8,3,2770,2323,1010,2243,281,800,469,669,479,1155,521,422,109,407,708
3,96,29,8,23.86,6.83,14,4,15,0,7,5,2642,2012,960,2010,300,794,422,623,381,1179,540,265,120,401,518,11,177,21,13,16.83,10.31,8,10,15,2,3,8,2337,2115,815,1838,184,546,523,764,501,1186,503,253,187,467,605
15,93,26,11,2.76,-2.07,13,5,15,1,6,9,2696,2469,976,2112,247,722,497,736,412,1226,523,331,139,545,649,7,262,23,11,13.01,6.19,9,7,14,1,4,6,2356,2077,839,1916,202,618,476,697,376,1144,425,235,155,410,497
4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496,1,138,31,6,20.79,7.54,14,4,16,1,7,3,2782,2292,985,2049,216,594,596,809,399,1354,575,260,247,517,620
3,96,29,8,23.86,6.83,14,4,15,0,7,5,2642,2012,960,2010,300,794,422,623,381,1179,540,265,120,401,518,15,93,26,11,2.76,-2.07,13,5,15,1,6,9,2696,2469,976,2112,247,722,497,736,412,1226,523,331,139,545,649
4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496,3,96,29,8,23.86,6.83,14,4,15,0,7,5,2642,2012,960,2010,300,794,422,623,381,1179,540,265,120,401,518
1,155,35,5,24.81,9.13,14,4,15,1,8,3,2978,2351,1048,2300,230,691,652,920,531,1385,584,430,168,495,727,9,338,30,9,14.68,6.09,12,6,14,2,7,5,2720,2385,954,2166,259,765,553,791,512,1355,530,289,173,492,700
4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496,4,294,30,10,20.3,8.57,11,7,17,2,5,5,2816,2347,1007,2293,233,696,569,843,560,1380,562,360,248,495,637
1,155,35,5,24.81,9.13,14,4,15,1,8,3,2978,2351,1048,2300,230,691,652,920,531,1385,584,430,168,495,727,4,174,31,8,21.28,10.05,12,6,17,1,5,5,2932,2467,1093,2260,296,769,450,642,416,1246,565,239,108,368,496
