winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
3,315,31,7,22.79,9.53,14,4,17,1,6,3,2765,2261,792,1744,296,800,424,628,303,1135,389,135,53,577,671,6,35,32,4,15.56,2.62,16,2,14,0,12,3,3037,2550,690,1656,248,720,477,660,167,983,331,176,88,450,588
2,179,30,7,21.82,10.55,15,5,17,1,7,4,2575,2158,901,2181,269,852,584,849,519,1425,488,223,126,557,707,10,98,20,16,15.42,11.22,9,9,9,6,5,6,2440,2289,822,1771,241,647,335,482,233,1009,398,171,87,380,485
1,110,33,4,27.79,5.01,16,0,17,0,9,1,3243,2400,922,1977,245,740,437,644,371,1281,519,190,128,450,550,4,97,29,8,17.99,10.26,13,5,15,1,6,4,2771,2485,864,1887,273,761,507,678,304,1194,399,188,136,377,568
3,315,31,7,22.79,9.53,14,4,17,1,6,3,2765,2261,792,1744,296,800,424,628,303,1135,389,135,53,577,671,2,179,30,7,21.82,10.55,15,5,17,1,7,4,2575,2158,901,2181,269,852,584,849,519,1425,488,223,126,557,707
3,315,31,7,22.79,9.53,14,4,17,1,6,3,2765,2261,792,1744,296,800,424,628,303,1135,389,135,53,577,671,1,110,33,4,27.79,5.01,16,0,17,0,9,1,3243,2400,922,1977,245,740,437,644,371,1281,519,190,128,450,550
1,216,29,7,23.94,11.35,16,2,14,2,11,1,3089,2636,883,1956,273,780,472,679,334,1129,419,323,206,479,653,16,132,17,16,-4.78,-5.5,12,6,8,3,5,9,2532,2508,887,2039,191,603,578,848,402,1314,523,175,140,418,578
9,337,27,9,12.01,7.01,15,3,15,1,7,4,2511,2331,959,2038,274,772,559,747,377,1405,598,215,147,449,649,8,323,28,7,11.98,0.89,15,3,14,1,9,4,2753,2349,655,1696,236,773,428,575,378,1095,351,184,108,414,639
5,19,30,10,20.84,10.92,11,7,15,2,4,6,3188,2750,919,2012,256,721,486,768,380,1361,472,194,136,467,563,12,202,30,5,10.05,-2.38,15,1,16,1,10,1,2734,2259,1044,2132,385,929,406,577,365,1232,528,233,105,377,589
4,142,26,10,18.35,12.79,12,6,16,0,3,8,2725,2525,781,1908,234,773,488,659,372,1235,421,211,97,467,630,13,221,23,11,3.95,-0.7,14,4,11,2,8,6,2564,2406,841,1989,270,806,393,580,346,1191,387,194,136,413,635
11,231,20,15,13.89,11.0,8,12,12,6,4,7,2419,2318,940,1995,229,642,397,543,304,1179,374,188,75,404,653,6,133,23,12,18.07,9.3,9,9,12,4,5,6,2692,2385,796,1809,266,719,358,519,284,1081,402,182,75,447,615
3,122,33,4,18.91,4.61,16,2,19,1,10,1,2787,2258,893,1812,230,634,411,557,259,1157,503,177,131,392,510,14,107,24,10,2.44,0.65,13,5,13,1,7,7,2598,2491,751,1739,240,716,440,628,317,1032,342,219,78,497,735
7,348,30,5,13.92,0.8,18,0,15,1,11,3,2879,2295,885,2028,281,818,510,692,382,1229,484,214,72,402,545,10,275,20,14,10.25,8.34,9,9,11,4,3,8,2508,2443,958,2126,295,840,450,624,361,1307,501,290,162,442,665
2,145,30,7,21.43,10.29,15,3,17,1,8,2,2806,2394,920,1934,249,684,528,708,220,1177,383,179,140,382,609,15,1,27,7,-1.91,-7.34,14,4,13,2,10,4,2502,2161,820,1872,235,771,469,669,358,1208,450,263,148,458,650
1,216,29,7,23.94,11.35,16,2,14,2,11,1,3089,2636,883,1956,273,780,472,679,334,1129,419,323,206,479,653,9,337,27,9,12.01,7.01,15,3,15,1,7,4,2511,2331,959,2038,274,772,559,747,377,1405,598,215,147,449,649
5,19,30,10,20.84,10.92,11,7,15,2,4,6,3188,2750,919,2012,256,721,486,768,380,1361,472,194,136,467,563,4,142,26,10,18.35,12.79,12,6,16,0,3,8,2725,2525,781,1908,234,773,488,659,372,1235,421,211,97,467,630
3,122,33,4,18.91,4.61,16,2,19,1,10,1,2787,2258,893,1812,230,634,411,557,259,1157,503,177,131,392,510,11,231,20,15,13.89,11.0,8,12,12,6,4,7,2419,2318,940,1995,229,642,397,543,304,1179,374,188,75,404,653
2,145,30,7,21.43,10.29,15,3,17,1,8,2,2806,2394,920,1934,249,684,528,708,220,1177,383,179,140,382,609,7,348,30,5,13.92,0.8,18,0,15,1,11,3,2879,2295,885,2028,281,818,510,692,382,1229,484,214,72,402,545
5,19,30,10,20.84,10.92,11,7,15,2,4,6,3188,2750,919,2012,256,721,486,768,380,1361,472,194,136,467,563,1,216,29,7,23.94,11.35,16,2,14,2,11,1,3089,2636,883,1956,273,780,472,679,334,1129,419,323,206,479,653
2,145,30,7,21.43,10.29,15,3,17,1,8,2,2806,2394,920,1934,249,684,528,708,220,1177,383,179,140,382,609,3,122,33,4,18.91,4.61,16,2,19,1,10,1,2787,2258,893,1812,230,634,411,557,259,1157,503,177,131,392,510
5,19,30,10,20.84,10.92,11,7,15,2,4,6,3188,2750,919,2012,256,721,486,768,380,1361,472,194,136,467,563,2,145,30,7,21.43,10.29,15,3,17,1,8,2,2806,2394,920,1934,249,684,528,708,220,1177,383,179,140,382,609
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,16,102,23,12,-2.61,-4.43,11,6,13,0,8,9,2718,2468,911,2120,272,819,658,1018,496,1483,521,306,124,604,790
9,234,20,14,15.3,12.21,7,11,11,4,5,7,2423,2318,800,1728,203,633,472,636,310,1091,465,185,164,384,536,8,185,20,13,12.32,8.13,10,8,11,5,6,5,2485,2347,893,1938,285,751,369,515,335,1170,467,196,101,358,528
12,238,25,13,13.95,6.13,10,8,13,4,5,7,2661,2364,937,2039,281,735,363,563,324,1188,536,202,117,392,590,5,347,23,11,17.9,11.01,14,6,12,3,8,5,2333,2099,944,2100,289,809,446,620,264,1120,472,302,111,357,650
13,43,31,6,5.7,-2.3,15,1,12,2,13,2,2675,2353,774,1822,228,723,470,680,345,1197,374,147,78,490,564,4,141,25,9,15.39,9.18,14,4,13,2,7,5,2236,2025,901,1990,325,859,410,531,327,1281,538,170,152,402,517
6,329,26,10,14.33,7.97,13,5,13,2,5,6,2654,2425,639,1592,199,620,382,578,285,1070,307,135,84,466,551,11,264,22,12,12.58,4.4,11,5,14,3,5,5,2463,2185,775,1872,269,817,350,492,305,1051,434,207,94,440,621
3,250,26,10,21.4,11.99,16,4,15,0,6,6,2760,2421,990,2168,281,813,469,688,395,1347,598,255,162,499,586,14,235,26,9,3.74,-1.18,13,5,14,2,8,4,2300,2128,733,1783,213,670,403,585,298,1131,444,147,109,467,535
10,134,23,12,14.27,9.84,10,10,14,4,4,6,2740,2585,765,1735,235,696,459,640,346,1117,452,215,80,536,602,7,57,28,7,14.53,5.5,14,4,16,2,7,4,2510,2194,893,1900,327,831,461,606,310,1142,531,236,78,392,532
2,305,31,6,21.55,10.16,15,3,18,0,7,3,3035,2580,929,2277,276,890,475,655,452,1417,499,174,135,446,705,15,62,24,11,1.23,-3.83,13,5,15,1,9,9,2648,2458,745,1696,201,588,414,607,313,1008,348,192,113,442,579
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,9,234,20,14,15.3,12.21,7,11,11,4,5,7,2423,2318,800,1728,203,633,472,636,310,1091,465,185,164,384,536
12,238,25,13,13.95,6.13,10,8,13,4,5,7,2661,2364,937,2039,281,735,363,563,324,1188,536,202,117,392,590,13,43,31,6,5.7,-2.3,15,1,12,2,13,2,2675,2353,774,1822,228,723,470,680,345,1197,374,147,78,490,564
3,250,26,10,21.4,11.99,16,4,15,0,6,6,2760,2421,990,2168,281,813,469,688,395,1347,598,255,162,499,586,6,329,26,10,14.33,7.97,13,5,13,2,5,6,2654,2425,639,1592,199,620,382,578,285,1070,307,135,84,466,551
2,305,31,6,21.55,10.16,15,3,18,0,7,3,3035,2580,929,2277,276,890,475,655,452,1417,499,174,135,446,705,10,134,23,12,14.27,9.84,10,10,14,4,4,6,2740,2585,765,1735,235,696,459,640,346,1117,452,215,80,536,602
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,12,238,25,13,13.95,6.13,10,8,13,4,5,7,2661,2364,937,2039,281,735,363,563,324,1188,536,202,117,392,590
3,250,26,10,21.4,11.99,16,4,15,0,6,6,2760,2421,990,2168,281,813,469,688,395,1347,598,255,162,499,586,2,305,31,6,21.55,10.16,15,3,18,0,7,3,3035,2580,929,2277,276,890,475,655,452,1417,499,174,135,446,705
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,3,250,26,10,21.4,11.99,16,4,15,0,6,6,2760,2421,990,2168,281,813,469,688,395,1347,598,255,162,499,586
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,5,19,30,10,20.84,10.92,11,7,15,2,4,6,3188,2750,919,2012,256,721,486,768,380,1361,472,194,136,467,563
3,315,31,7,22.79,9.53,14,4,17,1,6,3,2765,2261,792,1744,296,800,424,628,303,1135,389,135,53,577,671,2,178,32,7,24.93,12.34,16,4,15,1,8,4,3025,2534,853,1910,199,608,524,724,338,1256,417,235,174,466,528
1,333,35,3,25.46,10.15,16,2,15,1,10,1,2714,2132,879,2057,303,891,354,505,418,1207,449,210,115,423,656,3,315,31,7,22.79,9.53,14,4,17,1,6,3,2765,2261,792,1744,296,800,424,628,303,1135,389,135,53,577,671
