winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
3,21,30,8,16.54,8.03,12,6,14,3,8,3,2839,2483,1004,2148,259,676,572,759,470,1280,570,286,178,522,674,10,342,23,13,9.59,6.22,10,6,13,3,5,6,2543,2422,899,1986,176,501,569,819,378,1183,471,216,135,448,665
1,141,38,2,24.73,7.93,16,0,18,0,8,1,3095,2423,1096,2248,225,595,678,938,472,1445,531,242,344,445,593,3,21,30,8,16.54,8.03,12,6,14,3,8,3,2839,2483,1004,2148,259,676,572,759,470,1280,570,286,178,522,674
1,173,29,8,21.32,9.82,13,5,17,1,7,4,2651,2195,960,2012,200,555,531,759,420,1302,566,265,157,474,650,16,149,25,9,-1.34,-5.1,16,2,15,0,7,8,2769,2641,920,1940,225,606,704,965,396,1167,500,206,113,546,531
9,254,26,8,15.15,4.06,12,4,15,1,6,5,2336,1960,814,1813,238,663,470,653,346,994,459,236,99,382,569,8,169,26,9,16.86,5.26,13,3,18,2,7,4,2614,2208,933,1899,185,511,563,785,332,1093,505,278,196,444,665
5,197,28,7,15.6,3.34,10,4,14,2,7,3,2545,2076,876,1898,264,699,529,748,395,1216,573,240,117,467,609,12,148,25,9,9.52,0.87,15,1,12,0,8,7,2510,2175,880,1880,221,618,529,790,391,1141,476,242,92,440,527
4,155,30,10,16.19,9.02,10,8,16,4,6,5,2727,2440,963,2281,233,733,568,826,518,1423,532,353,193,562,706,13,70,25,8,7.26,-1.68,16,2,13,2,8,5,2571,2238,879,1969,255,760,558,731,415,1167,455,184,116,388,673
6,190,31,2,8.74,-2.6,15,1,13,1,13,0,2412,2001,811,1732,239,604,551,761,360,1019,418,276,139,458,592,11,62,20,12,6.58,5.23,8,6,14,1,3,9,2243,2177,764,1621,189,473,526,685,266,939,389,172,60,408,606
3,162,27,8,16.92,7.5,14,4,15,1,6,5,2638,2308,919,2033,201,596,599,831,414,1149,580,304,122,461,620,14,30,26,9,11.25,1.55,12,4,13,3,8,3,2727,2358,977,2099,233,679,540,771,381,1223,599,296,154,473,637
7,96,26,11,18.25,7.33,10,6,14,2,4,7,2808,2404,976,2106,357,939,499,700,416,1180,551,233,124,410,575,10,324,22,10,12.51,4.23,9,7,13,3,7,4,2000,1735,721,1576,155,469,403,558,253,944,394,207,88,367,506
15,201,26,10,-3.68,-5.39,13,3,10,4,10,4,2482,2416,870,1977,198,635,544,829,421,1186,431,240,169,539,702,2,183,30,5,19.77,5.68,14,4,16,1,7,3,2814,2321,981,1945,293,737,559,730,319,1025,566,285,97,358,499
1,173,29,8,21.32,9.82,13,5,17,1,7,4,2651,2195,960,2012,200,555,531,759,420,1302,566,265,157,474,650,9,254,26,8,15.15,4.06,12,4,15,1,6,5,2336,1960,814,1813,238,663,470,653,346,994,459,236,99,382,569
4,155,30,10,16.19,9.02,10,8,16,4,6,5,2727,2440,963,2281,233,733,568,826,518,1423,532,353,193,562,706,5,197,28,7,15.6,3.34,10,4,14,2,7,3,2545,2076,876,1898,264,699,529,748,395,1216,573,240,117,467,609
3,162,27,8,16.92,7.5,14,4,15,1,6,5,2638,2308,919,2033,201,596,599,831,414,1149,580,304,122,461,620,6,190,31,2,8.74,-2.6,15,1,13,1,13,0,2412,2001,811,1732,239,604,551,761,360,1019,418,276,139,458,592
7,96,26,11,18.25,7.33,10,6,14,2,4,7,2808,2404,976,2106,357,939,499,700,416,1180,551,233,124,410,575,15,201,26,10,-3.68,-5.39,13,3,10,4,10,4,2482,2416,870,1977,198,635,544,829,421,1186,431,240,169,539,702
4,155,30,10,16.19,9.02,10,8,16,4,6,5,2727,2440,963,2281,233,733,568,826,518,1423,532,353,193,562,706,1,173,29,8,21.32,9.82,13,5,17,1,7,4,2651,2195,960,2012,200,555,531,759,420,1302,566,265,157,474,650
7,96,26,11,18.25,7.33,10,6,14,2,4,7,2808,2404,976,2106,357,939,499,700,416,1180,551,233,124,410,575,3,162,27,8,16.92,7.5,14,4,15,1,6,5,2638,2308,919,2033,201,596,599,831,414,1149,580,304,122,461,620
4,155,30,10,16.19,9.02,10,8,16,4,6,5,2727,2440,963,2281,233,733,568,826,518,1423,532,353,193,562,706,7,96,26,11,18.25,7.33,10,6,14,2,4,7,2808,2404,976,2106,357,939,499,700,416,1180,551,233,124,410,575
1,291,34,3,21.12,8.02,17,1,19,0,9,1,2742,2257,1006,2156,233,668,495,709,459,1181,564,338,255,389,574,16,202,24,10,3.06,-2.72,16,2,15,2,8,5,2745,2426,920,1907,223,629,682,893,377,1093,566,283,88,456,612
8,137,22,11,14.47,7.53,10,8,11,4,6,4,2343,2114,812,1849,183,546,536,799,471,1129,468,200,156,474,662,9,281,25,9,7.79,3.61,11,5,15,0,7,6,2426,2212,819,1975,215,601,573,779,471,1133,374,205,98,377,651
5,318,25,11,15.71,8.04,10,6,13,5,6,5,2615,2339,885,1921,307,792,538,770,361,1125,458,214,144,465,580,12,113,26,5,7.84,-1.56,12,2,11,1,12,3,2033,1724,695,1490,185,518,458,613,262,923,401,184,137,379,473
4,338,26,10,19.04,8.24,12,6,14,4,7,4,2304,1915,797,1875,285,775,425,575,349,1112,428,181,126,320,512,13,186,25,7,4.55,-3.39,15,1,16,2,9,4,2239,1985,781,1689,195,524,482,672,286,949,436,229,115,401,585
6,55,26,11,12.93,6.28,12,6,14,4,7,5,2522,2276,924,2194,260,763,414,643,489,1225,479,298,170,403,570,11,307,20,14,14.0,8.12,9,9,15,3,4,7,2470,2270,836,1927,197,601,601,820,453,1118,419,231,125,426,659
3,95,25,10,14.53,7.62,12,4,15,2,5,5,2443,2201,877,1923,216,611,473,669,398,1169,427,265,213,550,653,14,284,20,12,8.25,2.84,10,6,11,2,6,8,2254,2081,770,1687,174,504,540,710,352,1038,444,186,133,439,592
7,108,26,7,13.86,3.25,13,3,15,1,6,4,2436,2086,823,1740,215,567,575,803,359,1095,455,223,105,433,514,10,330,19,14,12.13,7.53,9,9,11,5,4,6,2346,2194,838,1914,174,583,496,739,493,1135,477,210,85,422,555
2,222,31,8,23.95,9.07,13,5,17,2,7,4,2913,2333,1057,2219,199,596,600,846,447,1345,568,281,125,449,630,15,158,24,9,0.37,-2.72,13,5,10,2,11,6,2222,2120,755,1775,164,484,548,762,430,1044,393,255,147,443,628
1,291,34,3,21.12,8.02,17,1,19,0,9,1,2742,2257,1006,2156,233,668,495,709,459,1181,564,338,255,389,574,8,137,22,11,14.47,7.53,10,8,11,4,6,4,2343,2114,812,1849,183,546,536,799,471,1129,468,200,156,474,662
4,338,26,10,19.04,8.24,12,6,14,4,7,4,2304,1915,797,1875,285,775,425,575,349,1112,428,181,126,320,512,5,318,25,11,15.71,8.04,10,6,13,5,6,5,2615,2339,885,1921,307,792,538,770,361,1125,458,214,144,465,580
6,55,26,11,12.93,6.28,12,6,14,4,7,5,2522,2276,924,2194,260,763,414,643,489,1225,479,298,170,403,570,3,95,25,10,14.53,7.62,12,4,15,2,5,5,2443,2201,877,1923,216,611,473,669,398,1169,427,265,213,550,653
2,222,31,8,23.95,9.07,13,5,17,2,7,4,2913,2333,1057,2219,199,596,600,846,447,1345,568,281,125,449,630,7,108,26,7,13.86,3.25,13,3,15,1,6,4,2436,2086,823,1740,215,567,575,803,359,1095,455,223,105,433,514
1,291,34,3,21.12,8.02,17,1,19,0,9,1,2742,2257,1006,2156,233,668,495,709,459,1181,564,338,255,389,574,4,338,26,10,19.04,8.24,12,6,14,4,7,4,2304,1915,797,1875,285,775,425,575,349,1112,428,181,126,320,512
2,222,31,8,23.95,9.07,13,5,17,2,7,4,2913,2333,1057,2219,199,596,600,846,447,1345,568,281,125,449,630,6,55,26,11,12.93,6.28,12,6,14,4,7,5,2522,2276,924,2194,260,763,414,643,489,1225,479,298,170,403,570
2,222,31,8,23.95,9.07,13,5,17,2,7,4,2913,2333,1057,2219,199,596,600,846,447,1345,568,281,125,449,630,1,291,34,3,21.12,8.02,17,1,19,0,9,1,2742,2257,1006,2156,233,668,495,709,459,1181,564,338,255,389,574
1,141,38,2,24.73,7.93,16,0,18,0,8,1,3095,2423,1096,2248,225,595,678,938,472,1445,531,242,344,445,593,4,155,30,10,16.19,9.02,10,8,16,4,6,5,2727,2440,963,2281,233,733,568,826,518,1423,532,353,193,562,706
2,138,32,7,21.72,9.93,16,2,16,0,8,2,2867,2407,1023,2169,222,643,597,863,449,1368,587,285,222,506,678,2,222,31,8,23.95,9.07,13,5,17,2,7,4,2913,2333,1057,2219,199,596,600,846,447,1345,568,281,125,449,630
1,141,38,2,24.73,7.93,16,0,18,0,8,1,3095,2423,1096,2248,225,595,678,938,472,1445,531,242,344,445,593,2,138,32,7,21.72,9.93,16,2,16,0,8,2,2867,2407,1023,2169,222,643,597,863,449,1368,587,285,222,506,678
