winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
3,103,28,10,20.66,11.21,9,7,13,3,8,5,2911,2552,1029,2213,267,729,586,847,429.0,1422,579,338,172,578,795,6,27,24,10,11.99,7.17,10,6,13,3,5,5,2312,2148,819,1799,128,393,546,804,425.0,1224,543,241,102,457,537
10,188,25,9,14.91,5.82,13,5,15,0,5,8,2579,2257,901,1991,172,501,605,830,449.0,1322,478,218,154,445,624,2,105,28,3,18.94,3.32,14,0,14,0,11,0,2536,2052,899,1765,195,491,543,724,348.0,1230,556,192,116,418,500
4,134,24,9,17.1,9.44,12,4,13,1,5,5,2503,2218,895,1923,188,562,525,743,409.0,1303,572,232,165,485,661,9,4,22,10,11.76,5.63,12,4,14,1,5,5,2414,2218,882,2006,213,646,437,656,401.0,1119,564,371,115,431,681
3,103,28,10,20.66,11.21,9,7,13,3,8,5,2911,2552,1029,2213,267,729,586,847,429.0,1422,579,338,172,578,795,10,188,25,9,14.91,5.82,13,5,15,0,5,8,2579,2257,901,1991,172,501,605,830,449.0,1322,478,218,154,445,624
3,103,28,10,20.66,11.21,9,7,13,3,8,5,2911,2552,1029,2213,267,729,586,847,429.0,1422,579,338,172,578,795,4,134,24,9,17.1,9.44,12,4,13,1,5,5,2503,2218,895,1923,188,562,525,743,409.0,1303,572,232,165,485,661
1,77,31,6,25.67,10.86,13,3,14,1,8,2,2954,2406,1018,2161,263,722,655,890,474.0,1351,536,340,240,511,699,16,5,16,15,-11.1,-10.78,11,7,7,4,5,9,1904,1913,639,1523,173,517,453,691,360.0,1066,315,219,95,537,581
8,253,21,10,14.28,7.78,10,6,13,2,6,5,2228,2028,806,1759,181,521,435,609,359.0,1134,406,207,95,403,573,9,12,20,10,15.3,6.63,11,7,13,2,5,5,2614,2354,942,1938,219,568,511,650,421.0,1177,560,206,135,448,483
5,121,26,7,16.93,7.08,13,3,12,1,7,2,2402,2077,887,1899,231,662,397,571,381.0,1151,565,224,122,401,618,12,184,28,6,7.22,-3.2,14,2,15,1,10,4,2730,2342,994,2009,224,659,518,730,416.0,1261,636,271,146,476,615
4,53,25,7,18.75,6.28,12,4,18,1,6,5,2455,2056,867,1893,237,612,484,723,420.0,1197,517,241,168,393,620,13,80,27,6,4.19,-3.15,15,1,12,0,11,3,2618,2291,946,2059,201,580,525,762,411.0,1269,505,382,192,514,557
6,201,19,11,19.4,12.04,8,8,12,3,4,7,2464,2243,877,1912,195,554,515,749,460.0,1189,538,287,120,462,556,11,1,22,7,9.12,0.08,12,2,13,0,8,5,1737,1475,585,1216,245,647,322,453,174.0,623,386,225,68,318,481
3,290,25,8,18.52,8.4,12,4,15,1,6,3,2529,2195,904,2046,227,610,494,726,517.0,1355,447,219,125,388,645,14,227,20,8,1.54,-3.32,13,1,10,2,10,3,1760,1591,634,1319,169,500,323,454,241.0,856,376,192,90,372,507
7,324,26,11,13.84,5.84,10,6,13,3,6,6,2635,2339,908,2058,284,756,535,777,439.0,1327,494,252,87,459,619,10,149,20,10,18.6,6.97,9,7,13,2,5,6,2195,1846,737,1757,241,713,480,641,351.0,1126,460,249,151,413,616
2,172,26,4,16.78,6.08,14,2,12,2,12,0,2318,1997,822,1766,198,559,476,717,444.0,1231,416,280,132,458,489,15,178,21,12,-4.84,-5.66,12,6,13,0,5,10,2253,2226,752,1802,236,675,513,693,303.0,1088,454,252,84,446,579
1,77,31,6,25.67,10.86,13,3,14,1,8,2,2954,2406,1018,2161,263,722,655,890,474.0,1351,536,340,240,511,699,8,253,21,10,14.28,7.78,10,6,13,2,6,5,2228,2028,806,1759,181,521,435,609,359.0,1134,406,207,95,403,573
5,121,26,7,16.93,7.08,13,3,12,1,7,2,2402,2077,887,1899,231,662,397,571,381.0,1151,565,224,122,401,618,4,53,25,7,18.75,6.28,12,4,18,1,6,5,2455,2056,867,1893,237,612,484,723,420.0,1197,517,241,168,393,620
3,290,25,8,18.52,8.4,12,4,15,1,6,3,2529,2195,904,2046,227,610,494,726,517.0,1355,447,219,125,388,645,6,201,19,11,19.4,12.04,8,8,12,3,4,7,2464,2243,877,1912,195,554,515,749,460.0,1189,538,287,120,462,556
7,324,26,11,13.84,5.84,10,6,13,3,6,6,2635,2339,908,2058,284,756,535,777,439.0,1327,494,252,87,459,619,2,172,26,4,16.78,6.08,14,2,12,2,12,0,2318,1997,822,1766,198,559,476,717,444.0,1231,416,280,132,458,489
1,77,31,6,25.67,10.86,13,3,14,1,8,2,2954,2406,1018,2161,263,722,655,890,474.0,1351,536,340,240,511,699,5,121,26,7,16.93,7.08,13,3,12,1,7,2,2402,2077,887,1899,231,662,397,571,381.0,1151,565,224,122,401,618
7,324,26,11,13.84,5.84,10,6,13,3,6,6,2635,2339,908,2058,284,756,535,777,439.0,1327,494,252,87,459,619,3,290,25,8,18.52,8.4,12,4,15,1,6,3,2529,2195,904,2046,227,610,494,726,517.0,1355,447,219,125,388,645
1,77,31,6,25.67,10.86,13,3,14,1,8,2,2954,2406,1018,2161,263,722,655,890,474.0,1351,536,340,240,511,699,7,324,26,11,13.84,5.84,10,6,13,3,6,6,2635,2339,908,2058,284,756,535,777,439.0,1327,494,252,87,459,619
1,241,30,2,20.03,4.97,16,0,9,0,13,0,2476,1994,866,1822,313,775,431,614,308.0,1043,520,285,111,370,546,16,141,18,15,-3.12,-4.22,12,4,13,2,4,10,2284,2224,819,1913,206,670,440,651,441.0,1235,461,292,104,528,644
8,289,23,11,14.71,8.21,9,7,15,1,4,7,2490,2269,922,1985,125,371,521,703,385.0,1153,505,278,117,424,562,9,50,21,9,12.24,4.7,12,4,10,3,10,4,2374,2148,812,1805,232,682,518,798,441.0,1220,484,264,90,458,570
12,154,25,6,9.29,-1.26,16,2,13,2,8,3,2311,1984,762,1724,180,489,607,798,374.0,1079,338,287,128,395,636,5,93,20,11,16.29,9.19,9,7,11,4,4,5,2369,2149,829,1719,249,661,462,616,306.0,1081,492,200,98,454,586
4,308,21,10,18.45,11.03,9,7,12,4,5,5,2590,2360,882,1854,236,611,590,829,417.0,1148,487,277,95,457,641,13,303,23,8,6.8,-0.17,14,4,15,2,8,5,2202,1986,811,1707,208,530,372,614,377.0,1159,407,209,120,510,549
6,320,25,7,18.96,7.49,12,4,15,0,5,6,2190,1823,754,1687,190,564,492,684,347.0,1049,425,220,90,320,493,11,234,20,13,10.07,5.07,10,6,9,4,8,7,2129,1964,737,1793,188,607,467,648,403.0,1164,406,235,143,432,617
3,223,31,5,18.2,6.49,13,3,19,1,7,2,2446,2031,904,1921,150,490,488,748,466.0,1320,523,215,169,455,532,14,47,25,6,1.86,-5.87,17,3,12,1,11,3,2181,1916,792,1732,232,658,365,510,382.0,1129,520,279,141,473,574
7,163,22,8,13.06,5.96,12,4,15,0,6,5,2172,1959,736,1751,259,722,441,671,402.0,1139,425,218,150,383,543,10,257,23,11,12.77,5.33,8,8,14,3,5,6,2383,2130,846,1948,226,691,465,690,423.0,1224,499,300,178,448,609
2,213,31,4,20.85,7.23,14,2,15,0,7,2,2698,2188,1002,1953,166,441,528,760,393.0,1253,561,271,128,468,655,15,84,17,13,0.83,-0.34,11,3,11,1,6,9,2102,2035,747,1574,179,488,429,608,279.0,918,480,192,49,453,605
1,241,30,2,20.03,4.97,16,0,9,0,13,0,2476,1994,866,1822,313,775,431,614,308.0,1043,520,285,111,370,546,8,289,23,11,14.71,8.21,9,7,15,1,4,7,2490,2269,922,1985,125,371,521,703,385.0,1153,505,278,117,424,562
4,308,21,10,18.45,11.03,9,7,12,4,5,5,2590,2360,882,1854,236,611,590,829,417.0,1148,487,277,95,457,641,12,154,25,6,9.29,-1.26,16,2,13,2,8,3,2311,1984,762,1724,180,489,607,798,374.0,1079,338,287,128,395,636
3,223,31,5,18.2,6.49,13,3,19,1,7,2,2446,2031,904,1921,150,490,488,748,466.0,1320,523,215,169,455,532,6,320,25,7,18.96,7.49,12,4,15,0,5,6,2190,1823,754,1687,190,564,492,684,347.0,1049,425,220,90,320,493
2,213,31,4,20.85,7.23,14,2,15,0,7,2,2698,2188,1002,1953,166,441,528,760,393.0,1253,561,271,128,468,655,7,163,22,8,13.06,5.96,12,4,15,0,6,5,2172,1959,736,1751,259,722,441,671,402.0,1139,425,218,150,383,543
1,241,30,2,20.03,4.97,16,0,9,0,13,0,2476,1994,866,1822,313,775,431,614,308.0,1043,520,285,111,370,546,4,308,21,10,18.45,11.03,9,7,12,4,5,5,2590,2360,882,1854,236,611,590,829,417.0,1148,487,277,95,457,641
2,213,31,4,20.85,7.23,14,2,15,0,7,2,2698,2188,1002,1953,166,441,528,760,393.0,1253,561,271,128,468,655,3,223,31,5,18.2,6.49,13,3,19,1,7,2,2446,2031,904,1921,150,490,488,748,466.0,1320,523,215,169,455,532
2,213,31,4,20.85,7.23,14,2,15,0,7,2,2698,2188,1002,1953,166,441,528,760,393.0,1253,561,271,128,468,655,1,241,30,2,20.03,4.97,16,0,9,0,13,0,2476,1994,866,1822,313,775,431,614,308.0,1043,520,285,111,370,546
1,270,30,2,17.46,4.34,17,1,14,0,10,1,2356,1936,849,1771,169,464,489,651,366.0,1178,513,206,140,453,573,16,286,19,14,-7.22,-6.11,11,5,11,5,7,5,2400,2367,813,1896,234,648,540,775,415.0,1242,421,251,99,564,635
8,6,20,13,14.29,10.2,8,8,11,4,4,6,2380,2245,813,1802,233,616,521,735,366.0,1148,395,213,111,423,598,9,262,25,5,10.7,2.64,17,1,13,1,11,2,2131,1889,787,1775,185,548,372,540,393.0,1057,424,302,91,360,576
5,274,23,8,13.06,7.61,11,5,14,3,6,3,2265,2096,847,1827,141,430,430,669,423.0,1180,465,235,205,396,554,12,31,21,9,12.7,6.31,10,4,13,0,5,7,2200,1966,764,1571,171,487,501,692,316.0,1017,445,208,98,409,566
4,160,20,12,16.96,11.68,7,9,12,4,6,5,2477,2308,891,2021,165,490,530,840,485.0,1322,451,274,215,485,631,13,284,24,8,11.42,3.55,13,5,16,1,6,5,2479,2161,834,1748,197,513,614,817,328.0,1106,523,228,86,445,572
6,300,23,10,15.7,7.58,8,8,15,2,4,6,2414,2146,841,1873,263,716,469,660,367.0,1150,541,248,112,419,576,11,316,26,5,12.31,-0.11,15,3,13,0,8,4,2434,2049,845,1840,217,585,527,731,449.0,1177,474,276,83,411,600
3,199,21,10,18.45,10.61,11,5,15,3,5,6,2261,2018,760,1688,260,753,481,602,317.0,1046,454,208,69,420,576,14,145,20,9,6.24,0.42,12,3,10,1,6,7,2234,2000,797,1715,237,638,403,585,341.0,988,474,260,62,419,538
7,73,22,10,9.06,6.38,12,4,11,4,7,5,2257,2171,813,1755,163,450,468,671,382.0,1159,437,176,74,422,562,10,69,24,9,7.11,3.57,12,4,15,2,6,5,2244,2127,780,1746,207,644,477,717,409.0,1266,489,150,94,467,577
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,15,301,22,9,-2.75,-6.36,15,3,10,2,10,5,2045,1933,734,1739,203,617,374,551,360.0,1126,447,218,87,387,475
8,6,20,13,14.29,10.2,8,8,11,4,4,6,2380,2245,813,1802,233,616,521,735,366.0,1148,395,213,111,423,598,1,270,30,2,17.46,4.34,17,1,14,0,10,1,2356,1936,849,1771,169,464,489,651,366.0,1178,513,206,140,453,573
5,274,23,8,13.06,7.61,11,5,14,3,6,3,2265,2096,847,1827,141,430,430,669,423.0,1180,465,235,205,396,554,4,160,20,12,16.96,11.68,7,9,12,4,6,5,2477,2308,891,2021,165,490,530,840,485.0,1322,451,274,215,485,631
6,300,23,10,15.7,7.58,8,8,15,2,4,6,2414,2146,841,1873,263,716,469,660,367.0,1150,541,248,112,419,576,3,199,21,10,18.45,10.61,11,5,15,3,5,6,2261,2018,760,1688,260,753,481,602,317.0,1046,454,208,69,420,576
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,7,73,22,10,9.06,6.38,12,4,11,4,7,5,2257,2171,813,1755,163,450,468,671,382.0,1159,437,176,74,422,562
8,6,20,13,14.29,10.2,8,8,11,4,4,6,2380,2245,813,1802,233,616,521,735,366.0,1148,395,213,111,423,598,5,274,23,8,13.06,7.61,11,5,14,3,6,3,2265,2096,847,1827,141,430,430,669,423.0,1180,465,235,205,396,554
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,6,300,23,10,15.7,7.58,8,8,15,2,4,6,2414,2146,841,1873,263,716,469,660,367.0,1150,541,248,112,419,576
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,8,6,20,13,14.29,10.2,8,8,11,4,4,6,2380,2245,813,1802,233,616,521,735,366.0,1148,395,213,111,423,598
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,1,77,31,6,25.67,10.86,13,3,14,1,8,2,2954,2406,1018,2161,263,722,655,890,474.0,1351,536,340,240,511,699
3,103,28,10,20.66,11.21,9,7,13,3,8,5,2911,2552,1029,2213,267,729,586,847,429.0,1422,579,338,172,578,795,2,213,31,4,20.85,7.23,14,2,15,0,7,2,2698,2188,1002,1953,166,441,528,760,393.0,1253,561,271,128,468,655
2,63,33,6,22.64,7.77,12,4,17,1,6,4,3073,2493,1154,2403,249,619,516,828,586.0,1742,681,233,315,532,624,3,103,28,10,20.66,11.21,9,7,13,3,8,5,2911,2552,1029,2213,267,729,586,847,429.0,1422,579,338,172,578,795
